A1,A2,A3,A4,A5,A6,A7,A8,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10
-0.19101,-0.31034,-0.03797,-0.46000,-1.00000,-1.00000,0.50685,-0.56000,0.08000,0.05600,0.20400,0.00000,0.00000,0.00000,0.00200,0.00200,0.65600,0.00000
0.28090,0.05747,-0.41772,-0.02000,-1.00000,-1.00000,0.09589,-0.48000,0.23600,0.01800,0.02600,0.00200,0.02000,0.03000,0.00200,0.00800,0.65800,0.00000
-0.12360,-0.12644,-0.08861,-0.46000,-1.00000,-1.00000,0.31507,-0.56000,0.05600,0.10400,0.16000,0.00000,0.00600,0.00000,0.00200,0.00200,0.67000,0.00000
-0.23596,-0.24138,0.01266,-0.60000,-1.00000,-1.00000,0.69863,-0.56000,0.05000,0.06400,0.87800,0.00000,0.00200,0.00000,0.00200,0.00000,0.00400,0.00000
-0.05618,-0.12644,-0.62025,-0.74000,-1.00000,-1.00000,0.42466,-0.56000,0.03000,0.01200,0.01200,0.00000,0.00000,0.02800,0.90800,0.01000,0.00000,0.00000
0.10112,-0.05747,-0.16456,0.06000,-1.00000,-1.00000,0.42466,-0.46000,0.96000,0.01600,0.02000,0.00000,0.00000,0.00000,0.00000,0.00400,0.00000,0.00000
-0.14607,-0.10345,-0.18987,0.40000,-1.00000,-1.00000,0.39726,-0.56000,0.96200,0.01800,0.01600,0.00000,0.00200,0.00000,0.00000,0.00200,0.00000,0.00000
-0.14607,-0.26437,-0.18987,-0.68000,-1.00000,-1.00000,0.34247,-0.38000,0.00200,0.14000,0.85200,0.00000,0.00000,0.00200,0.00000,0.00000,0.00400,0.00000
-0.10112,-0.24138,-0.08861,-0.50000,-1.00000,-1.00000,0.45205,-0.56000,0.04800,0.21000,0.72000,0.00000,0.00000,0.00000,0.00000,0.01400,0.00800,0.00000
-0.14607,-0.26437,-0.36709,-0.64000,-1.00000,-1.00000,0.34247,-0.38000,0.01000,0.08800,0.83600,0.00000,0.00000,0.02400,0.04000,0.00000,0.00200,0.00000
-0.07865,-0.24138,-0.24051,-0.64000,-1.00000,-1.00000,0.36986,-0.56000,0.01400,0.07000,0.90600,0.00000,0.00000,0.00000,0.00000,0.00600,0.00400,0.00000
-0.01124,0.05747,-0.21519,-0.80000,-1.00000,-1.00000,0.45205,-0.56000,0.01800,0.07600,0.89400,0.00000,0.00000,0.00400,0.00000,0.00600,0.00200,0.00000
-0.37079,0.03448,-0.26582,-0.80000,-1.00000,-1.00000,0.39726,-0.50000,0.02200,0.18000,0.79000,0.00000,0.00000,0.00000,0.00000,0.00800,0.00000,0.00000
0.32584,0.63218,-0.29114,-0.44000,1.00000,-1.00000,0.58904,-0.56000,0.02600,0.01800,0.03600,0.03400,0.04400,0.00600,0.00000,0.08000,0.00200,0.75400
-0.50562,-0.42529,-0.39241,-0.62000,-1.00000,-1.00000,0.47945,-0.26000,0.01000,0.84600,0.06000,0.00000,0.00000,0.01800,0.06600,0.00000,0.00000,0.00000
0.12360,-0.24138,-0.41772,-0.06000,-1.00000,-1.00000,0.36986,-0.26000,0.12600,0.73800,0.09200,0.00000,0.00000,0.00800,0.02600,0.00800,0.00200,0.00000
-0.32584,-0.19540,-0.56962,-0.74000,-1.00000,-1.00000,0.39726,-0.30000,0.00600,0.02400,0.03000,0.00000,0.00000,0.00600,0.90800,0.02600,0.00000,0.00000
-0.41573,-0.33333,-0.01266,-0.74000,-1.00000,-1.00000,0.39726,-0.56000,0.02800,0.77200,0.18800,0.00000,0.00200,0.00600,0.00000,0.00400,0.00000,0.00000
-0.23596,0.03448,-0.03797,-0.12000,-1.00000,-1.00000,0.53425,-0.56000,0.89200,0.03000,0.05200,0.00000,0.00400,0.00000,0.00200,0.01800,0.00200,0.00000
0.41573,0.74713,-0.72152,-0.52000,-1.00000,-1.00000,0.47945,-0.36000,0.01200,0.00800,0.00400,0.90200,0.01600,0.02400,0.02200,0.00800,0.00200,0.00200
-0.61798,-0.24138,-0.87342,-0.64000,-1.00000,-1.00000,0.06849,-0.56000,0.00200,0.01200,0.01000,0.00000,0.00000,0.00000,0.34600,0.63000,0.00000,0.00000
-0.10112,-0.24138,-0.29114,-0.58000,-1.00000,-1.00000,0.50685,-0.56000,0.00800,0.09400,0.23400,0.00000,0.00000,0.00000,0.00200,0.65800,0.00400,0.00000
0.55056,0.58621,-0.08861,-0.48000,-1.00000,-1.00000,0.56164,-0.46000,0.01600,0.02000,0.07000,0.07400,0.09000,0.04800,0.00000,0.66200,0.00000,0.02000
-0.21348,-0.17241,-0.39241,-0.44000,-1.00000,-1.00000,0.50685,-0.56000,0.02600,0.05600,0.14400,0.00000,0.00000,0.00600,0.05600,0.62800,0.08400,0.00000
-0.34831,-0.47126,-0.13924,-0.70000,-1.00000,-1.00000,0.45205,-0.56000,0.00800,0.14000,0.14600,0.00000,0.00000,0.00000,0.00400,0.70200,0.00000,0.00000
0.25843,-0.24138,-0.06329,-0.40000,-1.00000,-1.00000,0.56164,-0.46000,0.07200,0.74400,0.15200,0.00600,0.00400,0.00600,0.00200,0.01400,0.00000,0.00000
-0.12360,-0.56322,-0.29114,-0.02000,-1.00000,-1.00000,0.31507,-0.36000,0.70400,0.14800,0.13600,0.00000,0.00000,0.00000,0.00200,0.00000,0.01000,0.00000
-0.23596,-0.08046,-0.34177,-0.14000,-1.00000,-1.00000,0.36986,-0.46000,0.88400,0.06600,0.03200,0.00000,0.00000,0.00000,0.00200,0.00800,0.00800,0.00000
0.43820,0.08046,-0.44304,-0.30000,-1.00000,-1.00000,0.23288,-0.46000,0.72200,0.03200,0.02600,0.02200,0.03000,0.14400,0.01000,0.00000,0.01200,0.00200
0.01124,0.26437,-0.21519,-0.22000,-1.00000,-1.00000,-0.01370,-0.56000,0.82000,0.07000,0.06600,0.00200,0.03000,0.01000,0.00000,0.00000,0.00200,0.00000
-0.16854,-0.26437,-0.03797,-0.30000,-1.00000,-1.00000,0.50685,-0.40000,0.68200,0.21200,0.10000,0.00000,0.00000,0.00200,0.00000,0.00000,0.00400,0.00000
-0.66292,-0.65517,-0.01266,-0.60000,-1.00000,-1.00000,0.47945,-0.38000,0.65600,0.22200,0.11400,0.00000,0.00000,0.00200,0.00400,0.00200,0.00000,0.00000
0.07865,-0.26437,-0.06329,-0.58000,-1.00000,-1.00000,0.34247,-0.56000,0.68600,0.09200,0.21600,0.00000,0.00200,0.00000,0.00000,0.00000,0.00400,0.00000
-0.16854,-0.10345,-0.29114,-0.30000,-1.00000,0.20482,0.39726,-0.56000,0.68400,0.03600,0.09200,0.00000,0.00000,0.00000,0.00200,0.00000,0.18600,0.00000
0.07865,0.03448,-0.34177,0.22000,-1.00000,-1.00000,0.20548,-0.40000,0.88400,0.04600,0.05000,0.00000,0.00200,0.00600,0.00600,0.00200,0.00400,0.00000
-0.12360,0.01149,0.03797,-0.50000,-1.00000,-1.00000,0.39726,-0.56000,0.70600,0.12800,0.15200,0.00000,0.00000,0.00000,0.00200,0.00800,0.00400,0.00000
0.03371,-0.17241,-0.26582,-0.60000,-1.00000,-1.00000,0.39726,-0.44000,0.03400,0.10200,0.83400,0.00000,0.00000,0.00200,0.00000,0.02600,0.00200,0.00000
0.14607,-0.31034,-0.29114,-0.42000,-1.00000,-1.00000,0.36986,-0.46000,0.05400,0.10400,0.83000,0.00000,0.00200,0.00000,0.00000,0.00600,0.00400,0.00000
-0.23596,-0.35632,-0.29114,-0.72000,1.00000,-1.00000,0.45205,-0.40000,0.00800,0.12400,0.84800,0.00000,0.00000,0.00400,0.00800,0.00200,0.00000,0.00600
-0.19101,-0.17241,-0.01266,-0.70000,-1.00000,-1.00000,0.04110,-0.56000,0.04000,0.09000,0.81000,0.00000,0.04600,0.00000,0.00600,0.00400,0.00400,0.00000
-0.32584,-0.19540,-0.16456,-0.52000,-1.00000,-1.00000,0.01370,0.02000,0.00800,0.89400,0.08800,0.00000,0.00000,0.00000,0.00600,0.00400,0.00000,0.00000
-0.21348,-0.24138,-0.18987,-0.54000,-1.00000,-1.00000,0.39726,-0.56000,0.03800,0.09800,0.84600,0.00000,0.00000,0.00000,0.00400,0.00400,0.01000,0.00000
-0.16854,-0.33333,-0.31646,-0.62000,-1.00000,-1.00000,0.58904,-0.56000,0.02000,0.03400,0.89400,0.00000,0.00000,0.00000,0.01600,0.03400,0.00200,0.00000
-0.28090,-0.26437,-0.18987,-0.62000,-1.00000,-1.00000,0.53425,-0.56000,0.03000,0.02800,0.94000,0.00000,0.00000,0.00000,0.00000,0.00200,0.00000,0.00000
-0.61798,-0.47126,-0.13924,-0.70000,-1.00000,-1.00000,0.56164,-0.56000,0.02400,0.08600,0.82200,0.00000,0.00000,0.00000,0.00000,0.06800,0.00000,0.00000
-0.16854,-0.24138,-0.06329,-0.48000,-1.00000,-1.00000,0.20548,-0.56000,0.05800,0.73400,0.19600,0.00000,0.00200,0.00000,0.00000,0.00400,0.00600,0.00000
0.41573,0.35632,-0.26582,-0.44000,-1.00000,-1.00000,0.36986,-0.46000,0.01200,0.00800,0.00400,0.00800,0.93800,0.01000,0.00000,0.02000,0.00000,0.00000
0.41573,0.35632,-0.26582,-0.44000,-1.00000,-1.00000,0.34247,-0.46000,0.01200,0.00800,0.00200,0.01200,0.94000,0.00800,0.00000,0.01800,0.00000,0.00000
-0.39326,0.12644,-0.21519,-0.72000,-1.00000,-1.00000,0.45205,-0.56000,0.05400,0.10800,0.79400,0.00000,0.00000,0.00600,0.01200,0.02000,0.00600,0.00000
0.48315,0.35632,-0.31646,-0.48000,-1.00000,-1.00000,0.39726,-0.56000,0.02000,0.00200,0.00800,0.14600,0.77400,0.01800,0.00200,0.01400,0.00200,0.01400
-0.25843,-0.33333,-0.08861,-0.56000,-1.00000,-1.00000,0.36986,-0.50000,0.01600,0.74800,0.23400,0.00000,0.00200,0.00000,0.00000,0.00000,0.00000,0.00000
0.41573,0.40230,-0.24051,-0.46000,-1.00000,-1.00000,0.36986,-0.56000,0.00800,0.00400,0.00200,0.02200,0.93800,0.00800,0.00000,0.01200,0.00200,0.00400
-0.37079,0.56322,-0.64557,-0.44000,-1.00000,-1.00000,0.39726,-0.10000,0.05400,0.07800,0.00400,0.07400,0.00200,0.01400,0.76800,0.00600,0.00000,0.00000
-0.05618,-0.05747,-0.44304,-0.64000,-1.00000,-1.00000,0.45205,-0.38000,0.01400,0.74000,0.05200,0.00000,0.00000,0.01000,0.18200,0.00000,0.00200,0.00000
-0.39326,-0.26437,-0.59494,-0.62000,-1.00000,-1.00000,0.42466,-0.40000,0.00400,0.02400,0.00200,0.00000,0.00000,0.00000,0.96800,0.00200,0.00000,0.00000
-0.34831,-0.44828,-0.16456,-0.74000,-1.00000,-1.00000,0.31507,-0.56000,0.00600,0.83600,0.11200,0.00000,0.00000,0.00000,0.00400,0.04000,0.00200,0.00000
-0.55056,-0.60920,-0.67089,-0.62000,-1.00000,-1.00000,0.50685,-0.40000,0.00600,0.03000,0.00400,0.00200,0.00000,0.00000,0.94600,0.01200,0.00000,0.00000
-0.12360,-0.33333,-0.08861,-0.02000,-1.00000,-1.00000,0.31507,-0.46000,0.25800,0.69000,0.03800,0.00000,0.00000,0.00000,0.00000,0.00000,0.01400,0.00000
0.07865,0.10345,-0.24051,0.24000,-1.00000,-1.00000,0.39726,-0.24000,0.89400,0.08600,0.01600,0.00000,0.00000,0.00000,0.00400,0.00000,0.00000,0.00000
-0.23596,-0.37931,-0.44304,-0.56000,-1.00000,-1.00000,0.39726,-0.04000,0.00400,0.76000,0.03800,0.00000,0.00000,0.00600,0.18000,0.00800,0.00400,0.00000
-0.19101,-0.05747,-0.18987,0.54000,-1.00000,-1.00000,0.42466,-0.28000,0.85400,0.11800,0.02800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.48315,0.49425,-0.24051,-0.44000,-1.00000,-1.00000,-0.09589,-0.56000,0.00400,0.00000,0.00400,0.02600,0.94800,0.00400,0.00000,0.01200,0.00000,0.00200
0.41573,0.33333,-0.21519,-0.40000,-1.00000,-1.00000,-0.26027,-0.56000,0.00800,0.00200,0.01200,0.03200,0.91200,0.01400,0.00000,0.02000,0.00000,0.00000
0.48315,0.37931,-0.24051,-0.46000,-1.00000,-1.00000,-0.06849,-0.56000,0.01000,0.00200,0.00400,0.02400,0.95200,0.00200,0.00000,0.00200,0.00000,0.00400
-0.19101,0.10345,-0.26582,-0.54000,-1.00000,-1.00000,0.34247,-0.56000,0.07200,0.12600,0.11800,0.00000,0.00800,0.00000,0.67000,0.00000,0.00600,0.00000
0.50562,0.28736,-0.41772,-0.48000,-1.00000,-1.00000,0.47945,-0.56000,0.03200,0.00000,0.01200,0.86000,0.02200,0.04800,0.00200,0.01400,0.00200,0.00800
-0.14607,0.08046,-0.77215,-0.32000,-1.00000,-1.00000,0.36986,-0.14000,0.00800,0.12000,0.01200,0.00800,0.00000,0.00600,0.83600,0.01000,0.00000,0.00000
-0.64045,-0.01149,-0.77215,-0.72000,-1.00000,-1.00000,0.42466,-0.22000,0.00200,0.04200,0.02000,0.00000,0.00000,0.00200,0.91600,0.01800,0.00000,0.00000
-0.34831,-0.40230,-0.69620,-0.66000,-1.00000,-1.00000,0.39726,-0.38000,0.00200,0.02200,0.00400,0.00000,0.00000,0.01200,0.28400,0.67600,0.00000,0.00000
-0.01124,-0.12644,-0.16456,-0.60000,-1.00000,-1.00000,0.53425,-0.56000,0.00800,0.14400,0.82400,0.00000,0.00000,0.01000,0.00200,0.01000,0.00200,0.00000
0.88764,0.33333,-0.84810,-0.22000,-1.00000,-1.00000,-0.15068,-0.56000,0.00600,0.00600,0.00200,0.07000,0.03200,0.87800,0.00600,0.00000,0.00000,0.00000
0.93258,0.33333,-0.79747,-0.16000,-1.00000,-1.00000,-0.04110,-0.56000,0.01200,0.00200,0.00400,0.06400,0.02800,0.88600,0.00200,0.00000,0.00200,0.00000
-0.25843,-0.31034,-0.67089,-0.58000,-1.00000,-1.00000,0.50685,-0.20000,0.00400,0.05000,0.01400,0.00600,0.00000,0.00200,0.91800,0.00600,0.00000,0.00000
-0.37079,-0.17241,-0.77215,-0.62000,-1.00000,-1.00000,0.42466,-0.38000,0.00200,0.00800,0.00400,0.00000,0.00000,0.00400,0.95400,0.02800,0.00000,0.00000
-0.39326,-0.19540,-0.24051,-0.74000,-1.00000,-1.00000,0.36986,-0.36000,0.00200,0.85600,0.13400,0.00000,0.00000,0.00000,0.00800,0.00000,0.00000,0.00000
-0.41573,-0.12644,-0.54430,-0.64000,-1.00000,-1.00000,0.39726,-0.46000,0.01000,0.02800,0.00600,0.00000,0.00000,0.00600,0.93400,0.01600,0.00000,0.00000
-0.64045,-0.17241,-0.62025,-0.48000,-1.00000,-1.00000,0.34247,-0.48000,0.00800,0.02800,0.00200,0.00200,0.00000,0.00800,0.95000,0.00200,0.00000,0.00000
-0.14607,-0.19540,-0.21519,-0.60000,-1.00000,-1.00000,0.50685,-0.56000,0.00600,0.70600,0.23000,0.00000,0.00000,0.00000,0.00400,0.04600,0.00800,0.00000
-0.43820,-0.40230,-0.16456,-0.68000,-1.00000,-1.00000,0.36986,-0.44000,0.00200,0.80000,0.19000,0.00000,0.00000,0.00200,0.00000,0.00600,0.00000,0.00000
-0.03371,-0.08046,-0.31646,-0.72000,-1.00000,-1.00000,0.34247,-0.34000,0.01600,0.86400,0.10400,0.00000,0.00000,0.00200,0.01000,0.00200,0.00200,0.00000
-0.41573,-0.19540,-0.26582,-0.48000,-1.00000,-1.00000,0.42466,-0.22000,0.00600,0.86400,0.11000,0.00000,0.00000,0.00000,0.02000,0.00000,0.00000,0.00000
-0.68539,-0.40230,-0.26582,-0.54000,-1.00000,-1.00000,0.36986,-0.44000,0.02800,0.80200,0.16800,0.00000,0.00000,0.00000,0.00000,0.00200,0.00000,0.00000
-0.14607,0.33333,-0.16456,-0.74000,-1.00000,-1.00000,0.58904,-0.56000,0.03800,0.64000,0.24400,0.00400,0.01800,0.01000,0.01800,0.01400,0.01400,0.00000
0.01124,-0.14943,-0.11392,-0.48000,-1.00000,-1.00000,0.45205,-0.46000,0.03200,0.74600,0.21800,0.00000,0.00000,0.00000,0.00000,0.00400,0.00000,0.00000
-0.32584,-0.08046,-0.49367,-0.70000,-1.00000,-1.00000,0.47945,-0.50000,0.00600,0.69000,0.06000,0.00000,0.00000,0.00800,0.22600,0.00800,0.00000,0.00200
-0.12360,-0.26437,-0.18987,-0.58000,-1.00000,-1.00000,-0.23288,-0.56000,0.01000,0.76000,0.20800,0.00000,0.01400,0.00200,0.00000,0.00400,0.00200,0.00000
-0.21348,-0.44828,-0.31646,-0.28000,-1.00000,-1.00000,0.31507,-0.56000,0.10000,0.08000,0.15800,0.00000,0.02400,0.00000,0.00600,0.00000,0.63200,0.00000
0.23596,-0.03448,-0.67089,-0.60000,-1.00000,-1.00000,0.69863,-0.56000,0.07600,0.01200,0.02600,0.00400,0.00000,0.11400,0.74400,0.02400,0.00000,0.00000
-0.30337,0.19540,-0.06329,-0.32000,-1.00000,-1.00000,0.36986,-0.56000,0.77800,0.09600,0.09200,0.00000,0.02600,0.00000,0.00600,0.00000,0.00200,0.00000
-0.23596,-0.21839,-0.18987,-0.70000,-1.00000,-1.00000,0.42466,-0.46000,0.00600,0.21600,0.77000,0.00000,0.00000,0.00000,0.00400,0.00400,0.00000,0.00000
-0.30337,-0.65517,-0.24051,-0.54000,-1.00000,-1.00000,0.45205,-0.46000,0.01800,0.88000,0.09400,0.00000,0.00000,0.00000,0.00200,0.00400,0.00200,0.00000
-0.10112,-0.19540,-0.36709,-0.42000,-1.00000,-1.00000,0.47945,-0.56000,0.06400,0.07400,0.76200,0.00000,0.00400,0.00000,0.03400,0.04600,0.01600,0.00000
0.43820,0.28736,-0.31646,-0.74000,-1.00000,-1.00000,0.56164,-0.20000,0.03200,0.04200,0.07600,0.10800,0.03600,0.03200,0.00200,0.66600,0.00000,0.00600
0.30337,0.31034,-0.26582,-0.40000,-1.00000,-1.00000,0.47945,-0.56000,0.03600,0.01800,0.05000,0.05200,0.12000,0.02200,0.00000,0.67800,0.00800,0.01600
0.16854,-0.03448,-0.18987,0.02000,-1.00000,-1.00000,0.50685,-0.56000,0.30400,0.03400,0.02600,0.00000,0.00200,0.00400,0.00000,0.63000,0.00000,0.00000
-0.01124,0.14943,-0.16456,-0.68000,-1.00000,-1.00000,0.23288,-0.46000,0.03800,0.21400,0.73600,0.00000,0.00400,0.00200,0.00400,0.00200,0.00000,0.00000
-0.21348,0.12644,-0.16456,-0.50000,-1.00000,-1.00000,0.26027,-0.56000,0.10400,0.16000,0.71800,0.00000,0.00200,0.00000,0.01400,0.00000,0.00200,0.00000
-0.05618,0.05747,-0.31646,-0.72000,-1.00000,-1.00000,0.39726,-0.56000,0.12800,0.08400,0.77200,0.00000,0.00000,0.00600,0.00200,0.00600,0.00200,0.00000
-0.30337,-0.08046,-0.08861,-0.66000,-1.00000,-1.00000,0.34247,-0.56000,0.03800,0.09600,0.84400,0.00000,0.00000,0.00000,0.00200,0.00600,0.01400,0.00000
-0.07865,-0.24138,-0.11392,-0.60000,-1.00000,-1.00000,0.36986,-0.56000,0.04600,0.11200,0.83200,0.00000,0.00000,0.00000,0.00000,0.00400,0.00600,0.00000
-0.05618,-0.31034,-0.08861,-0.52000,-1.00000,-1.00000,0.06849,-0.44000,0.01200,0.24800,0.72400,0.00000,0.00800,0.00000,0.00000,0.00800,0.00000,0.00000
-0.50562,-0.49425,-0.11392,-0.62000,-1.00000,-1.00000,0.36986,-0.56000,0.01200,0.80200,0.17000,0.00000,0.00000,0.01000,0.00000,0.00600,0.00000,0.00000
-0.23596,-0.19540,-0.11392,0.12000,-1.00000,-1.00000,0.28767,-0.56000,0.30400,0.63200,0.06400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01124,-0.19540,-0.26582,-0.66000,-1.00000,-1.00000,0.39726,-0.48000,0.00200,0.15000,0.79800,0.00000,0.00000,0.00200,0.00000,0.04600,0.00200,0.00000
0.48315,0.01149,-0.39241,-0.66000,-1.00000,-1.00000,0.45205,-0.56000,0.05000,0.02000,0.73200,0.02000,0.02000,0.11600,0.00600,0.01600,0.02000,0.00000
0.01124,0.05747,-0.16456,-0.64000,-1.00000,-1.00000,0.31507,-0.08000,0.00400,0.97600,0.01600,0.00000,0.00000,0.00000,0.00200,0.00200,0.00000,0.00000
-0.50562,-0.40230,-0.21519,-0.82000,-1.00000,-1.00000,0.28767,-0.44000,0.00400,0.87800,0.11600,0.00000,0.00000,0.00200,0.00000,0.00000,0.00000,0.00000
-0.16854,-0.35632,-0.16456,-0.22000,-1.00000,-1.00000,0.39726,-0.56000,0.23200,0.70000,0.05200,0.00000,0.00600,0.00000,0.00000,0.00000,0.01000,0.00000
-0.57303,-0.60920,-0.36709,-0.36000,-1.00000,-1.00000,0.23288,-0.56000,0.05200,0.81000,0.11200,0.00000,0.00200,0.01000,0.00400,0.00000,0.01000,0.00000
-0.39326,-0.70115,-0.01266,-0.80000,-1.00000,-1.00000,0.31507,-0.12000,0.01600,0.91200,0.06600,0.00000,0.00000,0.00200,0.00400,0.00000,0.00000,0.00000
0.28090,-0.40230,-0.26582,-0.70000,-1.00000,-1.00000,0.31507,-0.26000,0.01200,0.69800,0.24600,0.00000,0.00800,0.02400,0.00000,0.00600,0.00600,0.00000
0.14607,-0.35632,-0.21519,-0.66000,-1.00000,-1.00000,0.31507,-0.56000,0.02000,0.66400,0.29600,0.00000,0.00800,0.00000,0.00000,0.00800,0.00400,0.00000
-0.07865,-0.44828,-0.31646,-0.74000,-1.00000,-1.00000,0.50685,-0.56000,0.01400,0.73400,0.15000,0.00000,0.00000,0.00000,0.00200,0.09800,0.00200,0.00000
-0.52809,-0.19540,-0.29114,-0.66000,-1.00000,-1.00000,0.28767,-0.56000,0.03600,0.74000,0.21600,0.00000,0.00000,0.00200,0.00000,0.00600,0.00000,0.00000
-0.48315,-0.49425,-0.06329,-0.60000,-1.00000,-1.00000,0.26027,-0.36000,0.00400,0.91400,0.07600,0.00000,0.00000,0.00000,0.00200,0.00400,0.00000,0.00000
-0.50562,-0.81609,-0.18987,-0.70000,1.00000,-1.00000,0.42466,0.00000,0.00000,0.89200,0.10400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00400
-0.14607,-0.26437,-0.08861,-0.52000,-1.00000,-1.00000,0.28767,-0.24000,0.00800,0.83600,0.15000,0.00000,0.00000,0.00000,0.00400,0.00000,0.00200,0.00000
-0.34831,-0.65517,-0.31646,-0.88000,-1.00000,-1.00000,0.34247,-0.16000,0.00200,0.87400,0.12000,0.00000,0.00000,0.00000,0.00000,0.00200,0.00200,0.00000
-0.10112,-0.40230,-0.11392,-0.50000,-1.00000,-1.00000,0.39726,-0.34000,0.00200,0.84800,0.14400,0.00000,0.00200,0.00000,0.00400,0.00000,0.00000,0.00000
-0.23596,-0.26437,-0.21519,-0.66000,-1.00000,-1.00000,0.47945,-0.56000,0.00400,0.03400,0.94000,0.00000,0.00000,0.00000,0.00600,0.01000,0.00600,0.00000
-0.61798,-0.12644,-0.13924,-0.62000,-1.00000,-1.00000,0.56164,-0.56000,0.03000,0.05000,0.90600,0.00000,0.00000,0.00000,0.00200,0.01200,0.00000,0.00000
-0.10112,-0.12644,-0.11392,-0.44000,-1.00000,-1.00000,0.47945,-0.46000,0.06200,0.13800,0.78800,0.00000,0.00000,0.00000,0.00200,0.00400,0.00600,0.00000
-0.16854,-0.01149,-0.29114,-0.36000,-1.00000,-1.00000,0.36986,-0.56000,0.08600,0.08800,0.79800,0.00000,0.00800,0.00000,0.01600,0.00200,0.00200,0.00000
0.07865,-0.24138,-0.31646,-0.08000,-1.00000,-1.00000,0.34247,-0.56000,0.24800,0.02800,0.72000,0.00000,0.00000,0.00000,0.00200,0.00000,0.00200,0.00000
-0.10112,-0.24138,-0.51899,0.30000,-1.00000,-1.00000,0.34247,-0.56000,0.74000,0.05400,0.02400,0.00000,0.00000,0.00200,0.18000,0.00000,0.00000,0.00000
-0.41573,-0.28736,-0.24051,0.12000,-1.00000,-1.00000,0.36986,-0.24000,0.08600,0.81800,0.09200,0.00000,0.00000,0.00000,0.00400,0.00000,0.00000,0.00000
0.57303,-0.03448,-0.64557,-0.32000,-1.00000,-1.00000,0.39726,-0.56000,0.03800,0.01000,0.01000,0.00800,0.01600,0.84600,0.05800,0.00800,0.00000,0.00600
-0.05618,-0.26437,-0.18987,-0.64000,-1.00000,-1.00000,0.15068,-0.56000,0.01400,0.15600,0.82200,0.00000,0.00000,0.00000,0.00200,0.00000,0.00600,0.00000
-0.23596,-0.67816,-0.26582,-0.34000,-1.00000,-1.00000,0.45205,-0.48000,0.04200,0.20000,0.74600,0.00000,0.00000,0.00000,0.00400,0.00000,0.00800,0.00000
-0.43820,-0.54023,-0.56962,-0.70000,-1.00000,-1.00000,0.50685,-0.28000,0.00200,0.05400,0.01800,0.00200,0.00000,0.00800,0.89600,0.02000,0.00000,0.00000
-0.16854,-0.14943,-0.11392,-0.78000,-1.00000,-1.00000,-0.09589,-0.56000,0.01200,0.14600,0.79600,0.00000,0.00400,0.00200,0.00200,0.00000,0.03800,0.00000
-0.46067,-0.21839,-0.18987,-0.62000,-1.00000,-1.00000,0.31507,-0.56000,0.03400,0.15600,0.79200,0.00000,0.00200,0.00400,0.00400,0.00800,0.00000,0.00000
-0.16854,-0.19540,-0.11392,-0.64000,-1.00000,-1.00000,0.58904,-0.56000,0.01400,0.16000,0.82600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.10112,0.05747,-0.34177,-0.06000,-1.00000,-1.00000,0.45205,-0.56000,0.95800,0.01000,0.03000,0.00000,0.00000,0.00000,0.00000,0.00200,0.00000,0.00000
-0.23596,-0.08046,-0.24051,-0.16000,-1.00000,-1.00000,0.42466,-0.56000,0.85800,0.04200,0.09800,0.00000,0.00000,0.00000,0.00200,0.00000,0.00000,0.00000
-0.59551,-0.37931,-0.49367,-0.04000,-1.00000,-1.00000,0.45205,-0.40000,0.05400,0.70800,0.02800,0.00000,0.00000,0.00600,0.19000,0.01200,0.00200,0.00000
0.05618,-0.08046,-0.69620,-0.48000,-1.00000,-1.00000,0.39726,-0.56000,0.08600,0.02000,0.01000,0.00000,0.00000,0.05000,0.82000,0.01400,0.00000,0.00000
-0.21348,-0.31034,-0.26582,-0.52000,-1.00000,-1.00000,0.31507,-0.38000,0.01000,0.18600,0.80200,0.00000,0.00000,0.00000,0.00000,0.00200,0.00000,0.00000
-0.28090,-0.24138,-0.26582,-0.58000,-1.00000,-1.00000,0.34247,-0.32000,0.00000,0.25000,0.74200,0.00000,0.00000,0.00000,0.00400,0.00200,0.00200,0.00000
0.12360,-0.03448,-0.24051,-0.48000,-1.00000,-1.00000,0.42466,-0.56000,0.05600,0.08600,0.84000,0.00000,0.00000,0.00200,0.00600,0.01000,0.00000,0.00000
-0.12360,0.12644,-0.21519,-0.40000,-1.00000,-1.00000,0.53425,-0.56000,0.67600,0.09800,0.20400,0.00000,0.00000,0.00600,0.00600,0.00800,0.00200,0.00000
-0.14607,-0.26437,-0.16456,-0.20000,-1.00000,-1.00000,0.50685,-0.56000,0.87200,0.07000,0.04800,0.00000,0.00200,0.00000,0.00000,0.00600,0.00200,0.00000
0.19101,-0.08046,-0.03797,-0.72000,-1.00000,-1.00000,0.45205,-0.56000,0.72200,0.03600,0.21200,0.00000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000
0.03371,0.08046,-0.16456,-0.66000,-1.00000,-1.00000,0.42466,-0.56000,0.68600,0.08600,0.20400,0.00000,0.00000,0.00600,0.00200,0.01200,0.00400,0.00000
