A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,L1,L2,L3,L4,L5
-0.98257,-0.82971,-0.99476,-0.97768,-0.39030,0.43923,-0.99961,-0.99213,-0.98803,-0.95889,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.96014,-0.99893,-0.99364,-0.22996,0.44136,-0.99966,-0.99794,-0.99762,-0.98879,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.97464,-0.99932,-0.99577,-0.13080,0.50533,-0.99953,-0.99849,-0.99844,-0.99315,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.97101,-0.99910,-0.99584,-0.43671,0.23028,-0.99956,-0.99867,-0.99831,-0.99377,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.97101,-0.99922,-0.99524,-0.20464,0.32409,-0.99941,-0.99843,-0.99844,-0.99377,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.98188,-0.99935,-0.99754,-0.25105,-0.02559,-0.99818,-0.99873,-0.99909,-0.99813,0.32600,0.00200,0.00000,0.00000,0.67200
-0.97509,-0.91304,-0.99628,-0.99156,-0.52743,0.20896,-0.99964,-0.99546,-0.99280,-0.97571,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.97464,-0.99921,-0.99630,-0.02110,1.00000,-0.99938,-0.99806,-0.99753,-0.99253,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.96739,-0.99899,-0.99537,-0.37131,1.00000,-0.99960,-0.99836,-0.99683,-0.99190,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.87319,-0.99560,-0.98513,-0.37342,0.37527,-0.99967,-0.99322,-0.99037,-0.96201,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.94203,-0.99844,-0.99098,-0.20464,0.80384,-0.99964,-0.99697,-0.99562,-0.98381,0.99800,0.00200,0.00000,0.00000,0.00000
-0.98007,-0.87681,-0.99572,-0.98554,-0.34599,0.62687,-0.99961,-0.99315,-0.98903,-0.96450,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.88043,-0.99679,-0.98194,-0.13502,0.87420,-0.99946,-0.99340,-0.99059,-0.97135,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.90217,-0.99699,-0.98699,-0.28059,0.48614,-0.99952,-0.99473,-0.99293,-0.97571,1.00000,0.00000,0.00000,0.00000,0.00000
-0.99004,-0.97826,-0.99961,-0.99481,0.03586,1.00000,-0.99955,-0.99891,-0.99879,-0.99502,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.96014,-0.99843,-0.99556,-0.67089,0.11087,-0.99973,-0.99855,-0.99727,-0.99128,0.37000,0.00000,0.00000,0.00200,0.62800
-0.94271,-0.93841,-0.99410,-0.99723,-0.81646,-0.32836,-0.99957,-0.99643,-0.99324,-0.98256,0.10800,0.00200,0.00000,0.00200,0.88800
-0.98257,-0.97101,-0.99910,-0.99584,-0.31857,0.76333,-0.99968,-0.99843,-0.99753,-0.99128,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.96739,-0.99899,-0.99537,-0.10759,0.76119,-0.99922,-0.99776,-0.99722,-0.99253,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.95652,-0.99865,-0.99397,-0.17722,0.95949,-0.99960,-0.99727,-0.99588,-0.98630,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.84783,-0.99532,-0.98001,-0.27004,0.88273,-0.99972,-0.99176,-0.98621,-0.95017,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.89855,-0.99607,-0.98923,-0.46203,0.69083,-0.99966,-0.99467,-0.98955,-0.97073,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.96014,-0.99843,-0.99556,-0.40717,0.71642,-0.99967,-0.99764,-0.99579,-0.98692,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.88406,-0.99551,-0.98774,-0.43249,0.68443,-0.99941,-0.99364,-0.98812,-0.97384,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.96014,-0.99876,-0.99444,-0.20886,1.00000,-0.99974,-0.99758,-0.99614,-0.98505,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.93841,-0.99810,-0.99165,-0.21519,0.76333,-0.99958,-0.99637,-0.99475,-0.98194,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.91304,-0.99662,-0.99071,-0.43460,0.24947,-0.99960,-0.99521,-0.99328,-0.97571,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.98188,-0.99943,-0.99723,-0.14346,0.64392,-0.99929,-0.99873,-0.99857,-0.99564,1.00000,0.00000,0.00000,0.00000,0.00000
-0.96762,-0.94203,-0.99679,-0.99550,-0.87131,-0.30704,-0.99968,-0.99843,-0.99631,-0.99128,0.12000,0.00000,0.00000,0.00000,0.88000
-0.94770,-0.92391,-0.99337,-0.99630,-0.88397,-0.12367,-0.99968,-0.99691,-0.99037,-0.98256,0.10400,0.00000,0.00000,0.00000,0.89600
-0.96264,-0.98913,-0.99921,-0.99909,-0.78059,0.00000,-0.99839,-0.99945,-0.99883,-0.99938,0.05400,0.01200,0.00000,0.02300,0.91100
-0.97260,-0.02174,-0.95493,-0.91592,-0.58650,0.05970,-0.99965,-0.95130,-0.92148,-0.73092,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-1.00000,-0.99999,-0.99956,0.73629,1.00000,-0.99758,-0.99964,-0.99996,-1.00000,0.02526,0.00334,0.00000,0.56489,0.40651
-0.96264,-0.92754,-0.99543,-0.99514,-0.90928,-0.03412,-0.99976,-0.99812,-0.99280,-0.98817,0.16000,0.00000,0.00000,0.00000,0.84000
-0.98257,-0.97101,-0.99910,-0.99584,-0.14346,1.00000,-0.99919,-0.99806,-0.99718,-0.99377,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.84783,-0.99532,-0.98001,-0.27004,0.86994,-0.99943,-0.99176,-0.98630,-0.96512,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97011,-0.98551,-0.99919,-0.99859,-0.85021,0.01493,-0.99717,-0.99958,-0.99879,-1.00000,0.08600,0.02000,0.00000,0.00000,0.89400
-0.98257,-0.90942,-0.99721,-0.98792,-0.21730,0.68230,-0.99942,-0.99473,-0.99263,-0.97820,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.94565,-0.99832,-0.99258,-0.10338,0.73348,-0.99942,-0.99637,-0.99545,-0.98505,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.95652,-0.99865,-0.99397,-0.21730,0.97868,-0.99969,-0.99740,-0.99584,-0.98505,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.94565,-0.99832,-0.99258,-0.30169,0.71642,-0.99961,-0.99709,-0.99549,-0.98505,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.86957,-0.99547,-0.98471,-0.47679,0.34755,-0.99960,-0.99400,-0.99029,-0.96948,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.89493,-0.99676,-0.98606,-0.16034,0.54797,-0.99948,-0.99352,-0.99211,-0.97135,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.96377,-0.99903,-0.99417,-0.86287,-0.07889,-0.99968,-0.99952,-0.99866,-0.99751,0.17000,0.00400,0.00000,0.00000,0.82600
-0.91283,-0.82971,-0.97609,-0.99506,-0.80802,-0.20043,-0.99896,-0.98510,-0.96757,-0.95765,0.01000,0.00000,0.00200,0.00000,0.98800
-0.86550,-0.82971,-0.96343,-0.99677,-0.81013,-0.35608,-0.99868,-0.97734,-0.95868,-0.94581,0.01200,0.00000,0.00000,0.00000,0.98800
-0.97260,-0.02174,-0.95493,-0.91592,-0.59072,0.17910,-0.99962,-0.95166,-0.91363,-0.74525,1.00000,0.00000,0.00000,0.00000,0.00000
-0.87049,-0.82971,-0.96476,-0.99665,-0.72785,-0.33475,-0.99851,-0.97220,-0.95907,-0.93958,0.03000,0.00200,0.00000,0.00000,0.96800
-0.98257,-0.97101,-0.99910,-0.99584,-0.20042,0.79318,-0.99957,-0.99818,-0.99749,-0.99128,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,-0.85145,-0.99368,-0.98581,-0.49367,0.48827,-0.99962,-0.99188,-0.98508,-0.95702,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.97826,-0.99932,-0.99677,-0.31857,1.00000,-0.99956,-0.99879,-0.99788,-0.99439,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.93478,-0.99799,-0.99118,-0.29114,1.00000,-0.99970,-0.99649,-0.99371,-0.97945,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.93116,-0.99787,-0.99071,-0.04219,1.00000,-0.99941,-0.99515,-0.99337,-0.98007,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.95652,-0.99865,-0.99397,-0.07595,0.85714,-0.99947,-0.99697,-0.99610,-0.98692,0.99800,0.00200,0.00000,0.00000,0.00000
-0.97758,-0.92029,-0.99690,-0.99146,-0.34810,0.51812,-0.99942,-0.99503,-0.99259,-0.97945,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.89493,-0.99676,-0.98606,-0.19620,1.00000,-0.99955,-0.99376,-0.98990,-0.97010,1.00000,0.00000,0.00000,0.00000,0.00000
-0.93026,-0.82971,-0.98076,-0.99386,-0.86498,-0.56077,-0.99836,-0.99025,-0.98413,-0.98069,0.00400,0.00200,0.00000,0.00000,0.99400
-0.97509,-0.79710,-0.99139,-0.98073,-0.48734,0.40085,-0.99941,-0.98885,-0.98075,-0.95391,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.78986,-0.99272,-0.97561,-0.37553,0.63539,-0.99949,-0.98885,-0.98123,-0.94955,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.98913,-0.99965,-0.99816,-0.12025,0.73348,-0.99839,-0.99915,-0.99909,-0.99875,0.99800,0.00000,0.00000,0.00000,0.00200
-0.97758,-0.71739,-0.98912,-0.97060,-0.42616,0.29851,-0.99952,-0.98455,-0.97732,-0.92775,1.00000,0.00000,0.00000,0.00000,0.00000
-0.93524,-0.98913,-0.99860,-0.99947,-0.40717,0.28998,-0.99937,-0.99788,-0.99718,-0.99190,0.04800,0.00587,0.00000,0.84213,0.10400
-0.97509,-0.88768,-0.99521,-0.98919,-0.47468,0.77612,-0.99964,-0.99364,-0.98665,-0.96574,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.90580,-0.99672,-0.98885,-0.40717,0.82516,-0.99972,-0.99515,-0.99063,-0.97073,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.96014,-0.99860,-0.99506,-0.32911,1.00000,-0.99960,-0.99764,-0.99562,-0.98817,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.94203,-0.99797,-0.99299,-0.28270,0.86141,-0.99951,-0.99643,-0.99410,-0.98381,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,-0.88043,-0.99490,-0.98851,-0.42616,0.72708,-0.99941,-0.99273,-0.98617,-0.97010,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.78623,-0.99176,-0.97768,-0.33966,0.54797,-0.99945,-0.98679,-0.97979,-0.94270,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.96014,-0.99876,-0.99444,-0.22996,0.86780,-0.99960,-0.99764,-0.99640,-0.98817,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.85145,-0.99426,-0.98438,-0.36076,0.70576,-0.99954,-0.99103,-0.98461,-0.95702,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.97101,-0.99910,-0.99584,-0.28903,0.43710,-0.99954,-0.99836,-0.99801,-0.99253,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.87319,-0.99610,-0.98327,-0.14346,0.73348,-0.99958,-0.99206,-0.98938,-0.96014,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.92029,-0.99722,-0.99051,-0.29536,0.77399,-0.99943,-0.99521,-0.99228,-0.98007,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.89855,-0.99607,-0.98923,-0.30169,0.64606,-0.99941,-0.99334,-0.98981,-0.97259,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.92391,-0.99765,-0.98978,-0.27004,0.53945,-0.99962,-0.99582,-0.99432,-0.97820,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.94565,-0.99854,-0.99151,-0.16878,0.88486,-0.99960,-0.99703,-0.99571,-0.98505,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.86232,-0.99522,-0.98389,-0.33333,0.42217,-0.99936,-0.99225,-0.98920,-0.96948,1.00000,0.00000,0.00000,0.00000,0.00000
-0.95019,-0.98913,-0.99893,-0.99932,-0.45570,0.23881,-0.99891,-0.99849,-0.99796,-0.99626,0.05800,0.01400,0.00000,0.16600,0.76200
-0.95517,-0.83333,-0.98769,-0.99081,-0.94515,-0.89339,-0.99883,-0.99582,-0.99597,-0.98941,0.11000,0.02400,0.00000,0.00000,0.86600
-0.97260,-0.02174,-0.95493,-0.91592,-0.60759,0.08529,-0.99960,-0.95323,-0.91978,-0.75709,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.83696,-0.99562,-0.97555,-0.73629,-0.48401,-0.99712,-0.99661,-0.99605,-0.99626,0.15800,0.72400,0.00000,0.00200,0.11600
-0.99751,-0.97101,-0.99985,-0.98327,0.06329,0.05330,-0.99637,-0.99945,-0.99987,-1.00000,0.20396,0.79604,0.00000,0.00000,0.00000
-0.99751,-0.83696,-0.99882,-0.91436,-0.03165,0.04904,-0.98143,-0.99721,-0.99809,-1.00000,0.00400,0.99600,0.00000,0.00000,0.00000
-0.97509,-0.94928,-0.99781,-0.99495,-0.35443,0.47122,-0.99952,-0.99649,-0.99493,-0.98381,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,-0.66304,-0.98573,-0.96820,-0.51899,0.30704,-0.99958,-0.98249,-0.97004,-0.91155,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.49275,-0.98443,-0.93438,-0.32700,0.95096,-0.99966,-0.97474,-0.95252,-0.85923,1.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,-0.54348,-0.99833,-0.52702,0.25316,1.00000,-0.99488,-0.99509,-0.99480,-0.99689,0.00000,1.00000,0.00000,0.00000,0.00000
-1.00000,-0.95652,-0.99992,-0.95161,0.67511,1.00000,-0.99818,-0.99939,-0.99974,-0.99938,0.18750,0.81250,0.00000,0.00000,0.00000
-0.97509,-0.92391,-0.99674,-0.99258,-0.52532,0.42644,-0.99965,-0.99600,-0.99263,-0.97820,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.94565,-0.99810,-0.99340,-0.31857,1.00000,-0.99956,-0.99679,-0.99406,-0.98443,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.94928,-0.99822,-0.99382,-0.31224,0.92111,-0.99942,-0.99697,-0.99467,-0.98754,0.99800,0.00200,0.00000,0.00000,0.00000
-0.97509,-0.83696,-0.99307,-0.98445,-0.51266,0.65885,-0.99967,-0.99140,-0.98188,-0.95142,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.97101,-0.99910,-0.99584,-0.25949,0.40725,-0.99962,-0.99830,-0.99805,-0.99128,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,-0.93478,-0.99719,-0.99359,-0.31224,0.78678,-0.99962,-0.99528,-0.99215,-0.97509,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,-0.88768,-0.99521,-0.98919,-0.40295,0.98721,-0.99949,-0.99291,-0.98513,-0.96823,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.88406,-0.99551,-0.98774,-0.28481,0.96162,-0.99958,-0.99225,-0.98626,-0.96138,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.98913,-0.99954,-0.99854,-0.37131,0.78678,-0.99970,-0.99921,-0.99874,-0.99564,0.89000,0.00000,0.00000,0.02000,0.09000
-0.97758,-0.98188,-0.99926,-0.99779,-0.19620,1.00000,-0.99935,-0.99849,-0.99770,-0.99439,0.99400,0.00000,0.00000,0.00000,0.00600
-0.99502,-0.53623,-0.99472,-0.83988,-0.46624,-0.32836,-0.99564,-0.99291,-0.99397,-0.99439,0.01400,0.98200,0.00000,0.00000,0.00400
-0.99004,-0.97826,-0.99961,-0.99481,-0.68776,-0.46269,-0.99758,-0.99964,-0.99983,-1.00000,0.22600,0.67400,0.00000,0.00000,0.10000
-0.95019,-0.95652,-0.99631,-0.99772,-0.75527,-0.47548,-0.99948,-0.99727,-0.99666,-0.98817,0.78200,0.02600,0.00000,0.00000,0.19200
-0.98257,-0.97101,-0.99910,-0.99584,-0.43671,0.28998,-0.99948,-0.99867,-0.99822,-0.99439,1.00000,0.00000,0.00000,0.00000,0.00000
-0.95517,-0.95652,-0.99667,-0.99748,-0.65612,0.04264,-0.99979,-0.99685,-0.99441,-0.97882,0.92800,0.00200,0.00000,0.00000,0.07000
-0.97011,-0.98551,-0.99919,-0.99859,-0.42827,0.04904,-0.99828,-0.99879,-0.99874,-0.99813,0.24200,0.00000,0.00000,0.00000,0.75800
-0.98007,-0.67391,-0.98872,-0.96237,-0.43460,0.51599,-0.99952,-0.98419,-0.97286,-0.92650,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.98188,-0.99943,-0.99723,-0.05485,0.68870,-0.99919,-0.99861,-0.99853,-0.99564,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.95290,-0.99854,-0.99351,-0.14979,1.00000,-0.99961,-0.99697,-0.99545,-0.98443,0.99800,0.00200,0.00000,0.00000,0.00000
-0.98257,-0.91667,-0.99743,-0.98885,-0.39451,0.82303,-0.99967,-0.99612,-0.99267,-0.97820,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.58333,-0.98560,-0.95202,-0.39451,0.74414,-0.99965,-0.97862,-0.96046,-0.88228,1.00000,0.00000,0.00000,0.00000,0.00000
-0.94022,-0.97101,-0.99697,-0.99869,-0.71519,-0.20256,-0.99941,-0.99752,-0.99605,-0.99003,0.15600,0.00600,0.00000,0.03200,0.80600
-0.98007,-0.97101,-0.99897,-0.99630,-0.35443,0.81663,-0.99967,-0.99830,-0.99709,-0.99066,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.96014,-0.99860,-0.99506,-0.28903,0.68443,-0.99946,-0.99752,-0.99631,-0.98941,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.93478,-0.99746,-0.99295,-0.31013,0.60768,-0.99955,-0.99570,-0.99358,-0.97945,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.93841,-0.99785,-0.99258,-0.23629,0.73774,-0.99947,-0.99600,-0.99415,-0.98256,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.87681,-0.99621,-0.98373,-0.30380,1.00000,-0.99959,-0.99358,-0.98816,-0.96761,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.97101,-0.99910,-0.99584,-0.20042,0.91045,-0.99957,-0.99818,-0.99731,-0.99128,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.91304,-0.99662,-0.99071,-0.29958,0.65032,-0.99941,-0.99425,-0.99124,-0.97633,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.85145,-0.99543,-0.98047,-0.23629,0.90405,-0.99964,-0.99164,-0.98639,-0.95453,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.92029,-0.99754,-0.98932,-0.35232,0.87207,-0.99974,-0.99606,-0.99280,-0.97571,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.96739,-0.99899,-0.99537,-0.18565,0.97441,-0.99962,-0.99794,-0.99688,-0.98941,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.98913,-0.99965,-0.99816,-0.18565,0.13433,-0.99758,-0.99921,-0.99948,-0.99938,0.35400,0.00000,0.00000,0.00000,0.64600
-0.98755,-0.93841,-0.99860,-0.98885,-0.05485,0.98081,-0.99941,-0.99679,-0.99566,-0.98692,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.94928,-0.99822,-0.99382,-0.25105,0.66738,-0.99948,-0.99673,-0.99536,-0.98567,1.00000,0.00000,0.00000,0.00000,0.00000
-0.99004,-0.98913,-0.99982,-0.99705,-0.16034,0.25373,-0.99859,-0.99952,-0.99974,-0.99938,0.36800,0.00000,0.00000,0.00000,0.63200
-0.97509,-0.86232,-0.99414,-0.98682,-0.44093,0.38380,-0.99941,-0.99182,-0.98708,-0.96637,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.93478,-0.99799,-0.99118,-0.36076,0.71855,-0.99970,-0.99679,-0.99458,-0.98131,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.98913,-0.99965,-0.99816,-0.31857,1.00000,-0.99980,-0.99933,-0.99892,-0.99564,0.97600,0.00200,0.00000,0.00800,0.01400
-0.97758,-0.91304,-0.99662,-0.99071,-0.28270,0.79531,-0.99956,-0.99412,-0.99050,-0.97135,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.90580,-0.99635,-0.98997,-0.33544,0.45416,-0.99959,-0.99406,-0.99159,-0.97010,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.89130,-0.99665,-0.98559,-0.20886,0.98294,-0.99953,-0.99364,-0.98964,-0.97010,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98755,-0.90580,-0.99785,-0.98327,-0.10759,0.59275,-0.99946,-0.99540,-0.99462,-0.98007,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.98913,-0.99960,-0.99837,-0.58228,0.46695,-0.99677,-0.99952,-0.99913,-1.00000,0.27825,0.04000,0.00000,0.00575,0.67600
-0.98755,-0.95652,-0.99901,-0.99196,0.05274,0.83582,-0.99938,-0.99746,-0.99718,-0.99003,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97260,-0.98913,-0.99943,-0.99879,-0.49367,1.00000,-0.99960,-0.99921,-0.99822,-0.99626,0.23800,0.00000,0.00000,0.00800,0.75400
-0.98755,-0.98551,-0.99968,-0.99692,-0.33544,1.00000,-0.99952,-0.99939,-0.99900,-0.99751,0.35800,0.00000,0.00000,0.00000,0.64200
-0.97758,-0.88768,-0.99565,-0.98811,-0.40506,0.56716,-0.99956,-0.99358,-0.98925,-0.96886,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.98188,-0.99943,-0.99723,-0.31857,0.55650,-0.99919,-0.99897,-0.99866,-0.99689,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.96014,-0.99876,-0.99444,-0.22996,0.57783,-0.99955,-0.99764,-0.99696,-0.98879,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.88406,-0.99551,-0.98774,-0.43882,0.48401,-0.99946,-0.99370,-0.98946,-0.97259,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.96014,-0.99876,-0.99444,-0.20886,0.91045,-0.99965,-0.99758,-0.99631,-0.98692,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.93841,-0.99760,-0.99332,-0.28903,0.60981,-0.99964,-0.99582,-0.99393,-0.97758,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.93841,-0.99760,-0.99332,-0.46414,0.18337,-0.99939,-0.99673,-0.99549,-0.98692,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.88043,-0.99632,-0.98420,-0.32700,0.49893,-0.99956,-0.99394,-0.99128,-0.97073,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.87681,-0.99524,-0.98699,-0.39873,0.38380,-0.99935,-0.99291,-0.98951,-0.97259,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98755,-0.95652,-0.99901,-0.99196,-0.89241,-0.17484,-0.99879,-0.99958,-0.99879,-0.99938,0.10200,0.05800,0.00000,0.00000,0.84000
-0.99253,-0.96377,-0.99949,-0.98978,-0.77426,0.85501,-0.99970,-0.99964,-0.99853,-0.99813,0.21400,0.01200,0.00000,0.00000,0.77400
-0.98007,-0.93116,-0.99760,-0.99175,-0.33544,0.78678,-0.99952,-0.99606,-0.99328,-0.98194,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.87319,-0.99610,-0.98327,-0.25316,1.00000,-0.99964,-0.99297,-0.98782,-0.96201,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,-0.89493,-0.99551,-0.98987,-0.48312,0.14712,-0.99944,-0.99412,-0.99172,-0.97509,1.00000,0.00000,0.00000,0.00000,0.00000
-0.86800,-0.82971,-0.96409,-0.99672,-0.80802,-0.56930,-0.99764,-0.97765,-0.97060,-0.96699,0.00200,0.00000,0.00200,0.00200,0.99400
-0.87298,-0.82971,-0.96543,-0.99659,-0.81857,-0.60341,-0.99731,-0.97916,-0.97346,-0.97259,0.00800,0.00000,0.00000,0.00000,0.99200
-0.97509,-0.81522,-0.99215,-0.98242,-0.51899,0.15778,-0.99958,-0.99037,-0.98530,-0.95204,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,-0.68841,-0.98680,-0.97057,-0.57595,0.27932,-0.99964,-0.98540,-0.97281,-0.92090,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.78986,-0.99190,-0.97805,-0.54219,0.33902,-0.99967,-0.99043,-0.98266,-0.94581,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.82609,-0.99465,-0.97721,-0.25316,0.44989,-0.99967,-0.99043,-0.98769,-0.94581,1.00000,0.00000,0.00000,0.00000,0.00000
-0.93524,-0.98913,-0.99860,-0.99947,-0.30802,0.46695,-0.99937,-0.99758,-0.99679,-0.99066,0.04800,0.00587,0.00000,0.85813,0.08800
-0.98007,-0.90942,-0.99685,-0.98927,-0.29747,0.68017,-0.99964,-0.99461,-0.99167,-0.97073,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.80072,-0.99310,-0.97685,-0.39451,0.85288,-0.99951,-0.98970,-0.97997,-0.95266,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.83333,-0.99422,-0.98058,-0.34599,0.79744,-0.99959,-0.99079,-0.98370,-0.95329,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.97101,-0.99897,-0.99630,-0.37975,0.73774,-0.99927,-0.99836,-0.99722,-0.99439,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.98913,-0.99960,-0.99837,-0.11392,0.70362,-0.99811,-0.99903,-0.99896,-0.99875,0.95200,0.00000,0.00000,0.00200,0.04600
-0.97509,-0.91304,-0.99628,-0.99156,-0.41983,0.65885,-0.99961,-0.99461,-0.99029,-0.97197,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.86594,-0.99535,-0.98430,-0.32700,0.73134,-0.99965,-0.99237,-0.98734,-0.95827,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.96739,-0.99899,-0.99537,-0.21308,0.84009,-0.99954,-0.99800,-0.99709,-0.99066,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98755,-0.95290,-0.99893,-0.99134,0.09494,0.94883,-0.99943,-0.99715,-0.99675,-0.98817,0.99800,0.00200,0.00000,0.00000,0.00000
