A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,L1,L2,L3,L4,L5,L6,L7
1.27591,-1.03363,-0.35697,-0.19451,-0.14596,-0.10210,-0.16382,-0.10678,-0.76098,-0.76235,-0.72672,-0.79231,0.60639,-0.39558,0.06215,-0.75910,-0.01852,-0.38979,0.03800,0.00000,0.00000,0.01600,0.94600,0.00000,0.00000
0.94695,0.01014,-0.35697,-0.19451,-0.14596,-0.11765,-0.28693,-0.12474,-0.89680,-0.90823,-0.88754,-0.88703,0.62558,-0.67376,0.51423,-0.92219,-0.00007,-0.59645,0.00200,0.00000,0.96600,0.00200,0.03000,0.00000,0.00000
1.15255,1.17568,-0.35697,4.39036,0.43040,-0.07594,0.91341,-0.03694,0.29261,0.31588,0.33264,0.21904,-0.02669,0.50708,-0.83238,0.31521,-0.03996,-0.38956,0.00000,0.00000,0.00000,0.00200,0.00000,0.99800,0.00000
-1.27355,1.43662,-0.35697,4.39036,0.34806,-0.08777,0.88264,-0.09242,0.53902,0.50299,0.64151,0.44515,-0.76528,1.12588,-1.14018,0.62844,-0.03811,-0.46788,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
0.27532,-1.55552,2.41015,-0.19451,-0.49590,-0.11971,-0.14843,-0.12077,2.61904,2.81485,2.35435,2.71841,-0.35282,0.38218,-0.29374,2.36545,-0.05251,-0.54170,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.43744,0.06233,-0.35697,-0.19451,-0.29005,-0.10870,-0.39465,-0.12676,-0.87061,-0.89871,-0.85946,-0.84731,0.45292,-0.63969,0.62966,-0.89371,-0.00075,-0.71937,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
-1.25984,-0.51175,-0.35697,-0.19451,-0.20772,-0.12261,0.03624,-0.11225,-0.81628,-0.84480,-0.83649,-0.75565,0.40496,-0.80433,0.95669,-0.87041,-0.01633,-0.97523,0.01400,0.00000,0.88400,0.01200,0.03400,0.00000,0.05600
0.80988,0.37546,-0.35697,-0.19451,-0.43414,-0.11367,-0.61010,-0.13554,-0.95598,-0.92725,-0.98709,-0.93592,1.03804,-0.99167,0.63927,-1.02315,-0.02220,-0.36112,0.00000,0.00000,0.00800,0.00000,0.99200,0.00000,0.00000
1.44039,0.67119,-0.35697,-0.19451,-0.08421,-0.10334,-0.41004,-0.13041,-0.51650,-0.54353,-0.65014,-0.32483,0.17475,-1.31527,2.05322,-0.53130,-0.03260,2.40289,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
0.54945,-0.07684,-0.35697,-0.19451,-0.31064,-0.09221,-0.27154,-0.12606,-0.19829,-0.27397,-0.08855,-0.25455,-0.52548,0.56953,-0.43802,-0.11193,-0.02951,-0.53379,0.00400,0.00000,0.00200,0.09000,0.90200,0.00000,0.00200
-1.21872,1.14089,-0.35697,-0.19451,0.01871,-0.07239,0.94419,0.22691,-0.14882,-0.12492,-0.14216,-0.17817,0.33781,-0.07766,-0.20717,-0.16629,-0.04093,-0.42544,0.00000,0.00000,0.00000,0.00200,0.00000,0.99800,0.00000
-1.58881,0.98432,-0.35697,-0.19451,-0.26947,-0.11119,-0.34848,-0.12345,-0.37971,-0.43888,-0.50974,-0.16289,-0.22812,-1.17902,2.22635,-0.39409,-0.03268,2.52667,0.00000,0.00000,0.00200,0.00000,0.00000,0.00000,0.99800
0.46721,1.50621,-0.35697,-0.19451,-0.14596,-0.09683,-0.24076,-0.10339,-0.63098,-0.66721,-0.73948,-0.45927,0.18434,-1.24147,1.91855,-0.64520,-0.02702,2.45361,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
0.01489,0.30587,-0.35697,-0.19451,-0.18713,-0.09716,-0.42543,-0.12606,-0.88516,-0.92408,-0.83904,-0.89314,0.36659,-0.41829,0.34110,-0.87300,0.00826,-0.57866,0.00000,0.00000,0.96600,0.00200,0.03200,0.00000,0.00000
0.11084,-0.37258,-0.35697,4.39036,7.47029,8.22556,7.60763,8.15803,0.18298,0.13195,0.19479,0.21599,-0.61181,0.22890,0.22567,0.17542,-0.03150,-0.68200,0.00000,0.00000,0.97600,0.01200,0.00200,0.01000,0.00000
0.70023,-0.40737,-0.35697,-0.19451,0.01871,-0.11005,-0.27154,-0.12909,0.47985,0.49982,0.52153,0.40543,-0.20894,0.67172,-0.92857,0.50677,-0.04076,-0.41628,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
1.34445,0.46244,-0.35697,-0.19451,-0.70174,-0.12731,-0.67165,-0.14017,-0.97054,-0.93677,-1.01517,-0.93897,1.09559,-1.09386,0.75470,-1.05162,-0.06000,0.88194,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000
-0.72528,-1.60771,-0.35697,-0.19451,-0.29005,-0.09394,-0.30232,-0.12808,2.58993,2.77045,2.32882,2.70008,-0.46793,0.38218,-0.17831,2.33956,-0.05229,-0.57730,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.93324,0.02753,-0.35697,-0.19451,1.17144,-0.07043,-0.13304,-0.10823,0.01029,-0.01393,0.07737,-0.04678,-0.22812,0.45599,-0.54382,0.05634,-0.03695,-0.47743,0.00000,0.00000,0.00200,0.99000,0.00000,0.00800,0.00000
-0.30037,0.11451,-0.35697,-0.19451,-0.57824,-0.12731,-0.59471,-0.13355,-0.95016,-0.93677,-0.96157,-0.93897,0.89416,-0.85542,0.55271,-0.99726,0.01162,-0.47336,0.00000,0.00000,0.94200,0.00000,0.05800,0.00000,0.00000
0.28902,0.01014,-0.35697,-0.19451,-0.51648,-0.12359,-0.56393,-0.13835,-0.81240,-0.72429,-0.84670,-0.84731,1.46009,-0.89516,0.05254,-0.87300,-0.01964,0.21883,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.79381,-1.55552,-0.35697,-0.19451,-0.29005,-0.10003,-0.51776,-0.13025,0.45074,0.38248,0.60067,0.33210,-0.98590,1.37000,-1.33255,0.58702,-0.03511,-0.47344,0.00000,0.00000,0.00000,0.99600,0.00000,0.00400,0.00000
0.06971,1.14089,-0.35697,-0.19451,-0.37239,-0.11971,-0.34848,-0.12449,-0.65621,-0.66721,-0.78288,-0.48677,0.43373,-1.38339,1.90894,-0.66850,-0.02853,2.30179,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
1.49522,0.65380,-0.35697,-0.19451,-0.37239,-0.11612,-0.22537,-0.11628,-0.47188,-0.50547,-0.62461,-0.25150,0.07883,-1.40610,2.30330,-0.46917,-0.03167,2.36559,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
-0.57450,0.16670,2.41015,-0.19451,0.16280,-0.07960,-0.34848,-0.12198,0.30425,0.24929,0.42198,0.21293,-0.74610,1.03505,-1.00552,0.40581,-0.03571,-0.48461,0.00000,0.00000,0.00000,0.99400,0.00000,0.00600,0.00000
-0.39632,1.95851,-0.35697,-0.19451,-0.06362,-0.04167,-0.19459,-0.12096,-0.60479,-0.62915,-0.72927,-0.42566,0.27067,-1.32662,1.97627,-0.61672,-0.02961,2.38364,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
-1.15019,-0.80748,2.41015,-0.19451,-0.04304,-0.11277,-0.22537,-0.11341,-0.83957,-0.90188,-0.78033,-0.84120,0.11719,-0.29339,0.37957,-0.81346,0.00386,-0.64192,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
0.49463,0.20149,-0.35697,-0.19451,-0.68116,-0.12427,-0.64087,-0.13724,-0.93755,-0.91457,-0.94625,-0.93897,0.97089,-0.82704,0.42766,-0.98173,0.01162,-0.29723,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000
0.45350,-0.82488,-0.35697,-0.19451,-0.39298,-0.11263,0.23630,-0.08805,-0.05762,-0.02661,-0.05026,-0.09567,0.32822,0.00182,-0.33221,-0.07310,-0.04064,-0.40030,0.00000,0.00000,0.00000,0.99400,0.00000,0.00600,0.00000
1.59117,-0.58133,-0.35697,4.39036,1.39787,0.39398,1.20580,0.94402,-0.73479,-0.80040,-0.65525,-0.75870,0.00209,-0.07198,0.11987,-0.68662,-0.00536,-0.58466,0.00400,0.00000,0.90400,0.00400,0.08800,0.00000,0.00000
1.57746,-1.13801,-0.35697,-0.19451,-0.31064,-0.11005,-0.39465,-0.12808,1.45776,1.25775,1.70852,1.33429,-3.00025,2.86875,-1.85196,1.71051,-0.03484,-0.56713,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.56080,-1.01624,-0.35697,-0.19451,-0.43415,-0.11897,-0.11765,-0.12808,2.32120,2.35501,2.23948,2.36092,-1.58061,1.35864,-0.71696,2.24896,-0.04670,-0.58942,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.43980,-1.79907,-0.35697,-0.19451,-0.20772,-0.11036,0.69797,-0.06401,-0.04113,-0.02344,-0.03240,-0.06817,0.19393,0.02453,-0.23602,-0.05498,-0.04124,-0.44153,0.00000,0.00200,0.00200,0.98200,0.00200,0.01200,0.00000
0.82359,-0.37258,-0.35697,-0.19451,3.39456,1.51624,-0.54854,-0.13664,0.51671,0.52202,0.57259,0.43904,-0.37200,0.79661,-0.97666,0.55854,-0.04035,-0.43431,0.00000,0.00000,0.00400,0.99600,0.00000,0.00000,0.00000
-1.15019,0.46244,-0.35697,-0.19451,-0.04304,-0.08403,-0.07148,-0.11467,-0.42725,-0.47376,-0.34382,-0.47760,-0.07465,0.20619,-0.27450,-0.37080,-0.02837,-0.49955,0.00000,0.00000,0.00800,0.95200,0.03800,0.00200,0.00000
1.33074,0.37546,-0.35697,-0.19451,-0.70174,-0.12731,-0.67165,-0.14017,-0.97054,-0.93677,-1.01517,-0.93897,1.09559,-1.09386,0.75470,-1.05162,-0.06000,0.88194,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000
1.41298,-1.79907,-0.35697,-0.19451,-0.31064,-0.11637,-0.44082,-0.12737,2.30374,2.31696,2.21395,2.37314,-1.75327,1.29052,-0.42840,2.22307,-0.04647,-0.63747,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.19367,-0.73790,-0.35697,-0.19451,-0.43415,-0.12491,-0.44082,-0.13885,1.44418,1.26727,1.70597,1.28540,-2.77963,2.93120,-2.17899,1.70792,-0.03508,-0.53354,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.97436,-0.52915,-0.35697,-0.19451,-0.04304,-0.07016,-0.25615,-0.12449,-0.83957,-0.87968,-0.80075,-0.83814,0.31863,-0.42964,0.40843,-0.83417,-0.00209,-0.62545,0.00000,0.00000,0.99600,0.00000,0.00400,0.00000,0.00000
0.61799,0.53202,-0.35697,-0.19451,-0.66057,-0.12347,-0.65626,-0.13786,-0.96860,-0.93677,-1.01007,-0.93897,1.07641,-1.07115,0.73546,-1.04644,-0.04408,-0.47336,0.00000,0.00000,0.00600,0.00000,0.99400,0.00000,0.00000
-0.46485,2.14987,-0.35697,-0.19451,0.28631,-0.09950,-0.05609,-0.11595,-0.63971,-0.66404,-0.72927,-0.50204,0.29944,-1.12225,1.60114,-0.68144,-0.03122,2.53407,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
-1.15019,-0.52915,-0.35697,-0.19451,-0.43415,-0.12392,-0.37926,-0.11643,1.97097,2.02837,1.92550,1.94844,-1.08182,1.31323,-1.14018,1.93055,-0.04651,-0.50379,0.00000,0.99800,0.00000,0.00200,0.00000,0.00000,0.00000
-1.60251,1.78455,-0.35697,-0.19451,0.36865,-0.08304,-0.36387,-0.13243,-0.49904,-0.53719,-0.65269,-0.27288,0.05964,-1.43449,2.37063,-0.48729,-0.02960,2.35284,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
-1.15019,-1.08582,-0.35697,-0.19451,0.05988,-0.09221,-0.24076,-0.10717,-0.40106,-0.35642,-0.35403,-0.49593,0.73109,-0.01521,-0.70734,-0.38115,-0.02870,-0.24227,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.61562,-0.49435,-0.35697,-0.19451,-0.24888,-0.10484,-0.41004,-0.13079,-0.40979,-0.32788,-0.40253,-0.49288,1.07641,-0.28771,-0.59191,-0.43034,-0.03203,-0.13229,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.91717,-0.49435,-0.35697,-0.19451,0.10105,-0.09089,-0.13304,-0.12852,-0.85412,-0.90188,-0.80841,-0.85342,0.26108,-0.39558,0.40843,-0.84194,0.00266,-0.62828,0.00000,0.00000,0.99800,0.00200,0.00000,0.00000,0.00000
0.98807,1.95851,-0.35697,-0.19451,0.20397,0.02498,0.25169,-0.01095,-0.54949,-0.56256,-0.63227,-0.43177,0.32822,-1.00303,1.37029,-0.61931,-0.03903,2.68725,0.00000,0.00000,0.00200,0.00000,0.00200,0.00000,0.99600
1.12514,-1.13801,-0.35697,-0.19451,-0.39298,-0.11706,-0.39465,-0.13300,2.22515,2.20596,2.17311,2.28148,-1.98348,1.47786,-0.51496,2.18165,-0.04521,-0.63829,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.42609,-0.65092,-0.35697,-0.19451,0.14222,-0.11862,-0.59471,-0.13590,-0.43501,-0.48328,-0.35914,-0.47454,-0.08424,0.14942,-0.16869,-0.38633,-0.02815,-0.52764,0.00000,0.00000,0.00200,0.01200,0.98600,0.00000,0.00000
1.57746,-0.77269,-0.35697,-0.19451,5.32950,0.78387,3.25254,2.50085,-0.11195,-0.24226,0.03653,-0.16289,-1.09142,0.89880,-0.42840,0.01492,-0.02497,-0.59754,0.00000,0.00000,0.94600,0.02200,0.02800,0.00200,0.00200
-0.49226,-0.96405,-0.35697,-0.19451,0.80092,-0.05950,-0.00993,-0.11945,-0.50680,-0.43254,-0.48677,-0.59676,1.08600,-0.28204,-0.61115,-0.51576,-0.02691,-0.13012,0.94000,0.00000,0.03400,0.00800,0.01600,0.00200,0.00000
0.24790,-1.55552,-0.35697,-0.19451,-0.31064,-0.10659,-0.28693,-0.12521,2.31635,2.30744,2.24714,2.38231,-1.96430,1.43812,-0.46687,2.25672,-0.04571,-0.64347,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.60428,-0.44216,-0.35697,-0.19451,-0.43415,-0.12392,-0.20998,-0.12732,1.44806,1.27044,1.67023,1.33734,-2.78922,2.67005,-1.72691,1.67168,-0.03577,-0.56662,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.98807,0.35806,-0.35697,-0.19451,-0.35181,-0.11142,-0.56393,-0.13183,-0.95210,-0.92725,-0.97688,-0.93592,0.99967,-0.94626,0.60080,-1.01279,0.00167,-0.40382,0.00400,0.00000,0.01600,0.00200,0.97800,0.00000,0.00000
-0.86235,-1.69469,-0.35697,-0.19451,-0.41356,-0.12124,-0.54854,-0.13331,1.96903,1.86981,1.99187,2.01566,-2.50146,1.76740,-0.48611,1.99785,-0.04219,-0.66215,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.12454,1.22787,-0.35697,-0.19451,0.26573,-0.10013,0.77491,-0.06475,0.57395,0.57276,0.62875,0.50320,-0.47752,0.83635,-0.93819,0.61549,-0.04041,-0.46527,0.00000,0.00000,0.00000,0.02400,0.00000,0.97600,0.00000
-0.97200,-0.56394,-0.35697,-0.19451,-0.16655,-0.09295,-0.44082,-0.13583,-0.88516,-0.92091,-0.83138,-0.90536,0.39537,-0.36719,0.22567,-0.86524,0.00767,-0.53310,0.00400,0.00000,0.98800,0.00000,0.00800,0.00000,0.00000
0.28902,-0.89447,-0.35697,-0.19451,-0.35181,-0.11599,-0.20998,-0.13035,-0.28367,-0.25812,-0.20087,-0.40427,0.46251,0.31974,-1.00552,-0.22583,-0.02770,-0.28794,0.98600,0.00000,0.00000,0.00400,0.01000,0.00000,0.00000
1.44039,0.98432,2.41015,-0.19451,-0.29005,-0.11575,-0.13304,-0.11870,-0.60770,-0.66087,-0.71396,-0.42260,0.01168,-1.20740,2.03398,-0.61413,-0.02513,2.49190,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
0.97436,0.65380,-0.35697,-0.19451,0.32748,-0.00376,2.59081,1.45790,0.12865,0.10658,0.16161,0.10905,-0.30486,0.32541,-0.24564,0.14435,-0.03979,-0.66354,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
-0.51968,0.20149,-0.35697,-0.19451,-0.55765,-0.12194,-0.57932,-0.13715,-0.94531,-0.93677,-0.95136,-0.93592,0.84620,-0.81568,0.53347,-0.98690,0.01162,-0.48834,0.00000,0.00000,0.97200,0.00000,0.02800,0.00000,0.00000
1.50893,-0.73790,-0.35697,-0.19451,-0.18713,-0.11798,-0.45621,-0.13513,-0.87934,-0.90823,-0.84414,-0.88398,0.45292,-0.48641,0.36995,-0.87818,0.00311,-0.57284,0.00000,0.00000,0.98200,0.00000,0.01800,0.00000,0.00000
-0.67045,-0.30299,-0.35697,-0.19451,-0.02246,-0.04827,-0.05609,-0.07694,-0.87449,-0.90823,-0.83393,-0.88092,0.40496,-0.44667,0.35071,-0.86783,0.00471,-0.57764,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
0.33014,-0.11164,5.17726,-0.19451,-0.39298,-0.12161,-0.39465,-0.13261,-0.41464,-0.33423,-0.41019,-0.49288,1.06682,-0.31042,-0.54382,-0.43810,-0.03259,-0.13692,0.99000,0.00000,0.00000,0.00400,0.00600,0.00000,0.00000
-0.76640,-0.54654,2.41015,-0.19451,-0.00187,-0.02655,-0.11765,-0.12279,-0.46315,-0.35960,-0.47911,-0.53871,1.31621,-0.48641,-0.49573,-0.50800,-0.03303,-0.02934,0.99800,0.00000,0.00200,0.00000,0.00000,0.00000,0.00000
1.50893,1.24527,-0.35697,-0.19451,-0.00187,-0.08061,0.15935,-0.11061,0.29552,0.28417,0.35561,0.23127,-0.34323,0.64333,-0.74581,0.33850,-0.03919,-0.46475,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
0.67281,0.37546,-0.35697,-0.19451,-0.70174,-0.12731,-0.67165,-0.14017,-0.97054,-0.93677,-1.01517,-0.93897,1.09559,-1.09386,0.75470,-1.05162,-0.06000,0.88194,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000
0.16566,-0.99884,-0.35697,-0.19451,0.26573,-0.05950,0.14396,-0.07411,-0.22643,-0.21372,-0.13706,-0.34316,0.29944,0.41057,-0.99590,-0.16111,-0.02916,-0.31197,0.90000,0.00000,0.00000,0.08200,0.00600,0.01200,0.00000
-0.05365,-0.18122,-0.35697,-0.19451,-0.06362,-0.09320,0.14396,-0.11416,-0.43986,-0.36594,-0.43061,-0.51732,1.02845,-0.29907,-0.52458,-0.45881,-0.03159,-0.14412,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.69787,1.59319,-0.35697,-0.19451,-0.53707,-0.12566,-0.53315,-0.13809,-0.78912,-0.79089,-0.91307,-0.63037,0.62558,-1.47423,1.87046,-0.79016,-0.01676,2.17044,0.00000,0.00000,0.00000,0.00000,0.00400,0.00000,0.99600
-1.23243,-1.41635,2.41015,-0.19451,-0.31064,-0.12392,-0.28693,-0.13154,-0.37874,-0.36594,-0.30043,-0.48066,0.42414,0.21187,-0.78429,-0.32679,-0.02686,-0.31035,0.95200,0.00000,0.00400,0.00800,0.03600,0.00000,0.00000
0.24790,-1.79907,-0.35697,-0.19451,-0.29005,-0.11058,-0.31771,-0.12438,2.36486,2.39624,2.26245,2.43120,-1.63817,1.25646,-0.48611,2.27226,-0.04700,-0.62383,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.08342,0.35806,-0.35697,-0.19451,-0.70174,-0.12731,-0.67165,-0.14017,-0.97054,-0.93677,-1.01517,-0.93897,1.09559,-1.09386,0.75470,-1.05162,-0.06000,0.88194,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000
0.02859,0.34066,-0.35697,-0.19451,-0.14596,-0.12458,-0.42543,-0.12984,-0.86091,-0.91140,-0.79820,-0.87787,0.24189,-0.28771,0.24491,-0.83158,0.00556,-0.57885,0.00600,0.00000,0.96800,0.00000,0.02600,0.00000,0.00000
0.43980,1.69757,-0.35697,-0.19451,-0.31064,-0.11288,-0.33310,-0.12962,-0.65330,-0.64501,-0.82883,-0.44399,0.60639,-1.70699,2.28406,-0.63225,-0.02067,2.09666,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
-0.90347,0.30587,2.41015,-0.19451,0.18339,-0.09295,-0.07148,-0.11844,-0.63874,-0.71161,-0.58888,-0.62121,-0.14179,-0.19120,0.46614,-0.61931,-0.01805,-0.70449,0.00000,0.00000,0.92800,0.03400,0.02800,0.00000,0.01000
1.56376,-0.00726,-0.35697,-0.19451,-0.51648,-0.12557,-0.53315,-0.13734,-0.93076,-0.93677,-0.91817,-0.92981,0.70231,-0.67943,0.44690,-0.95325,0.01162,-0.51846,0.00000,0.00000,0.99200,0.00000,0.00800,0.00000,0.00000
-1.34208,-0.30299,-0.35697,-0.19451,-0.47531,-0.11798,-0.31771,-0.13003,-0.91330,-0.92725,-0.90286,-0.90231,0.61599,-0.67943,0.53347,-0.93772,0.00816,-0.58963,0.00000,0.00000,0.99800,0.00000,0.00200,0.00000,0.00000
-1.36950,-0.56394,-0.35697,-0.19451,-0.10479,-0.02977,-0.28693,-0.12323,-0.86867,-0.91140,-0.82883,-0.86564,0.31863,-0.44667,0.43728,-0.86265,0.00528,-0.64172,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
-0.69787,0.06233,-0.35697,-0.19451,1.08910,-0.04592,-0.20998,-0.11896,0.21499,0.18903,0.30200,0.13349,-0.41037,0.75687,-0.87085,0.28414,-0.03727,-0.45177,0.00000,0.00000,0.00000,0.99600,0.00000,0.00400,0.00000
-0.45114,-1.38156,2.41015,-0.19451,-0.43414,-0.11451,-0.34848,-0.12234,2.27269,2.30110,2.15779,2.35787,-1.59021,1.09750,-0.26488,2.16612,-0.04722,-0.64995,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.45114,-0.92926,2.41015,-0.19451,-0.29005,-0.09696,-0.45621,-0.12903,0.63022,0.58861,0.75383,0.51542,-0.88998,1.34161,-1.38064,0.74234,-0.03748,-0.45811,0.00000,0.00000,0.00000,0.99800,0.00000,0.00200,0.00000
-1.19131,-0.19862,-0.35697,-0.19451,-0.49590,-0.11872,-0.39465,-0.13866,-0.80755,-0.73698,-0.82883,-0.84120,1.29703,-0.80433,0.06215,-0.86265,-0.01995,0.05753,0.99800,0.00000,0.00000,0.00000,0.00200,0.00000,0.00000
0.17937,0.16670,-0.35697,-0.19451,-0.45473,-0.11740,-0.34848,-0.13658,-0.80173,-0.71478,-0.83393,-0.83814,1.44091,-0.87245,0.03330,-0.86006,-0.02002,0.18458,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.09477,0.04493,-0.35697,-0.19451,-0.45473,-0.11839,-0.16382,-0.10409,-0.43210,-0.47693,-0.35658,-0.47454,-0.05546,0.14942,-0.19755,-0.38374,-0.02869,-0.51504,0.00000,0.00000,0.00600,0.92800,0.06600,0.00000,0.00000
-0.54709,-0.92926,-0.35697,-0.19451,-0.22830,-0.11104,-0.16382,-0.12071,-0.35061,-0.28031,-0.32340,-0.44705,0.92293,-0.10605,-0.74581,-0.35009,-0.03092,-0.18553,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.04290,0.20149,-0.35697,-0.19451,-0.49590,-0.12070,-0.42543,-0.13891,-0.82598,-0.73381,-0.86712,-0.85648,1.50805,-0.95193,0.10063,-0.87818,-0.01707,0.30461,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.90347,-0.21601,-0.35697,-0.19451,-0.59882,-0.12392,-0.53315,-0.13809,-0.82792,-0.75283,-0.85435,-0.85953,1.35458,-0.85542,0.09101,-0.88336,-0.01694,0.11746,0.99800,0.00000,0.00000,0.00000,0.00200,0.00000,0.00000
-0.01253,1.03651,-0.35697,-0.19451,-0.04304,-0.11773,-0.04070,-0.06882,-0.49419,-0.53084,-0.62206,-0.30038,0.06923,-1.25850,2.06283,-0.51059,-0.03207,2.45314,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
-0.54709,0.01014,-0.35697,-0.19451,-0.24888,-0.10646,-0.00993,-0.11163,-0.58635,-0.72112,-0.46124,-0.59982,-0.74610,0.35380,0.14872,-0.48988,-0.01050,-0.66897,0.00000,0.00000,0.98800,0.00600,0.00600,0.00000,0.00000
-0.35520,0.44504,-0.35697,-0.19451,0.65683,-0.02523,-0.08687,-0.11322,-0.41076,-0.46108,-0.32595,-0.45927,-0.12261,0.22890,-0.26488,-0.35268,-0.02811,-0.50403,0.00000,0.00000,0.00400,0.97000,0.02400,0.00200,0.00000
-0.06735,-0.59873,2.41015,-0.19451,0.78034,0.08576,0.94419,0.06141,-0.69598,-0.77186,-0.62206,-0.70370,-0.12261,-0.07766,0.25453,-0.65296,-0.01082,-0.64316,0.00000,0.00000,0.98400,0.00000,0.01600,0.00000,0.00000
1.63229,1.21047,-0.35697,-0.19451,0.05988,-0.07769,0.40558,-0.07843,-0.54658,-0.55621,-0.68843,-0.36149,0.35700,-1.39475,2.00512,-0.56236,-0.03286,2.31988,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
-0.35520,0.14931,-0.35697,-0.19451,-0.53707,-0.11872,-0.51776,-0.12682,-0.95113,-0.93360,-0.96922,-0.93592,0.93253,-0.90084,0.59118,-1.00503,0.01029,-0.47336,0.00000,0.00000,0.97400,0.00000,0.02600,0.00000,0.00000
0.52204,0.74078,-0.35697,-0.19451,-0.04304,-0.10286,0.00546,-0.12229,-0.52621,-0.58476,-0.63993,-0.32788,-0.10342,-1.19037,2.12055,-0.53388,-0.02804,2.50996,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
1.16626,-0.16383,-0.35697,-0.19451,-0.22830,-0.09816,-0.50237,-0.13910,-0.54658,-0.61013,-0.44082,-0.60593,-0.13220,0.25729,-0.30335,-0.46917,-0.02088,-0.50394,0.00000,0.00000,0.01000,0.00000,0.99000,0.00000,0.00000
-0.82123,-1.20760,-0.35697,-0.19451,-0.04304,-0.08998,0.08241,-0.06655,-0.32635,-0.28666,-0.26724,-0.43177,0.62558,0.12671,-0.84200,-0.29314,-0.02905,-0.25746,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.74194,-1.52073,-0.35697,-0.19451,-0.35181,-0.12293,-0.39465,-0.13639,2.57344,2.73239,2.34158,2.66952,-0.65018,0.56385,-0.30335,2.35250,-0.05140,-0.57221,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.79617,1.07130,-0.35697,-0.19451,0.36865,-0.09554,0.92880,-0.04569,0.20723,0.22392,0.24840,0.13960,-0.01710,0.44463,-0.73619,0.22978,-0.03953,-0.41550,0.00000,0.00000,0.00000,0.00400,0.00000,0.99600,0.00000
-0.67045,-1.03363,-0.35697,-0.19451,0.12164,-0.00475,0.12857,-0.06636,-0.35158,-0.31520,-0.29787,-0.44705,0.61599,0.06994,-0.73619,-0.32420,-0.02957,-0.25484,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.06795,-0.04205,-0.35697,-0.19451,-0.37239,-0.10444,0.68258,-0.08561,0.43522,0.40151,0.52153,0.35960,-0.65977,0.93286,-0.91895,0.50677,-0.03846,-0.48361,0.00000,0.00000,0.00000,0.98200,0.00000,0.01800,0.00000
