A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,L1,L2,L3,L4,L5,L6,L7
58.00000,95.00000,0.00000,0.00000,2.16667,1.63333,1.94444,0.68519,4.44444,1.22222,9.00000,3.11111,-9.66667,13.66667,-4.00000,9.00000,0.87492,-2.33380,0.00000,0.00000,0.99800,0.00200,0.00000,0.00000,0.00000
197.00000,236.00000,0.00000,0.00000,2.44444,6.82963,3.33333,7.60000,16.07407,13.11111,16.66667,18.44445,-8.88889,1.77778,7.11111,18.55555,0.29273,2.78980,0.00000,0.00000,0.00200,0.00000,0.00200,0.00000,0.99600
207.00000,58.00000,0.00000,0.00000,0.83333,0.45947,1.00000,0.42164,122.00000,110.11111,138.77779,117.11111,-35.66667,50.33333,-14.66667,138.77779,0.20650,-2.34927,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
156.00000,86.00000,0.00000,0.00000,2.27778,0.38968,0.27778,0.25092,20.44445,15.88889,28.55555,16.88889,-13.66667,24.33333,-10.66667,28.55555,0.44470,-2.17828,0.00000,0.00000,0.00200,0.01200,0.98600,0.00000,0.00000
240.00000,79.00000,0.00000,0.00000,16.27778,40.86296,14.16667,155.32220,32.77778,24.33333,45.77778,28.22222,-25.33333,39.00000,-13.66667,45.77778,0.48906,-2.28630,0.00000,0.00000,0.94600,0.02200,0.02800,0.00200,0.00200
89.00000,68.00000,0.00000,0.00000,4.05556,3.04074,2.38889,1.21852,17.70370,17.66667,23.00000,12.44444,-0.11111,15.88889,-15.77778,23.00000,0.46200,-1.56397,0.94000,0.00000,0.03400,0.00800,0.01600,0.00200,0.00000
143.00000,34.00000,0.00000,0.00000,1.05555,0.92896,1.38889,0.87981,125.48148,113.66666,142.00000,120.77778,-35.44444,49.55556,-14.11111,142.00000,0.19952,-2.35727,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
169.00000,98.00000,0.00000,0.00000,0.72222,0.15185,1.66667,0.75555,92.33334,77.33334,116.88889,82.77778,-45.00000,73.66666,-28.66667,116.88889,0.33829,-2.23852,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
197.00000,144.00000,0.00000,0.00000,0.94444,0.71233,0.38889,0.49065,0.70370,0.33333,1.66667,0.11111,-1.11111,2.88889,-1.77778,1.66667,0.86111,-1.98694,0.00400,0.00000,0.01600,0.00200,0.97800,0.00000,0.00000
62.00000,26.00000,0.00000,0.00000,0.77778,0.27217,0.44444,0.40369,112.22222,98.33334,130.88889,107.44444,-41.66667,56.00000,-14.33333,130.88889,0.24870,-2.38614,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
134.00000,194.00000,0.00000,0.00000,2.61111,1.21868,5.22222,4.43555,58.96296,52.88889,71.55556,52.44444,-18.22222,37.77778,-19.55555,71.55556,0.27344,-2.08189,0.00000,0.00000,0.00000,0.02400,0.00000,0.97600,0.00000
54.00000,91.00000,0.00000,0.00000,1.44444,1.54074,0.83333,0.25556,3.25926,0.55556,8.00000,1.22222,-8.11111,14.22222,-6.11111,8.00000,0.94481,-2.18672,0.00400,0.00000,0.98800,0.00000,0.00800,0.00000,0.00000
146.00000,72.00000,0.00000,0.00000,0.94444,0.50741,1.66667,0.57778,26.22222,23.77778,35.44445,19.44445,-7.33333,27.66667,-20.33333,35.44445,0.45093,-1.80787,0.98600,0.00000,0.00000,0.00400,0.01000,0.00000,0.00000
230.00000,180.00000,0.11111,0.00000,1.11111,0.51852,1.94444,1.26296,13.85185,9.66667,13.11111,18.77778,-12.55556,-2.22222,14.77778,18.77778,0.48688,2.48792,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
196.00000,161.00000,0.00000,0.00000,2.77778,5.54073,11.77778,93.98522,41.96296,36.55556,51.22222,38.11111,-16.22222,27.77778,-11.55556,51.33333,0.28212,-2.38829,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
87.00000,135.00000,0.00000,0.00000,0.38889,0.24074,0.33333,0.17778,0.96296,0.00000,2.77778,0.11111,-2.88889,5.44444,-2.55556,2.77778,1.00000,-2.11755,0.00000,0.00000,0.97200,0.00000,0.02800,0.00000,0.00000
235.00000,81.00000,0.00000,0.00000,1.38889,0.41852,0.77778,0.29630,3.48148,1.00000,7.44444,2.00000,-7.44444,11.88889,-4.44444,7.44444,0.88122,-2.24813,0.00000,0.00000,0.98200,0.00000,0.01800,0.00000,0.00000
76.00000,106.00000,0.00000,0.00000,1.83333,3.54444,2.22222,3.71852,3.66667,1.00000,7.88889,2.11111,-8.00000,12.66667,-4.66667,7.88889,0.90357,-2.25554,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
149.00000,117.00000,0.22222,0.00000,0.83333,0.25556,1.00000,0.44444,21.22222,21.11111,26.33333,16.22222,-0.33333,15.33333,-15.00000,26.33333,0.38263,-1.57448,0.99000,0.00000,0.00000,0.00400,0.00600,0.00000,0.00000
69.00000,92.00000,0.11111,0.00000,1.88889,4.51852,2.00000,1.02222,19.37037,20.22222,23.33333,14.55555,2.55556,11.88889,-14.44445,23.33333,0.37657,-1.40824,0.99800,0.00000,0.00200,0.00000,0.00000,0.00000,0.00000
235.00000,195.00000,0.00000,0.00000,1.88889,2.09408,3.00000,1.73845,48.33333,42.77778,59.66667,42.55556,-16.66667,34.00000,-17.33333,59.66667,0.29059,-2.08110,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
174.00000,145.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000
137.00000,66.00000,0.00000,0.00000,2.61111,3.04074,2.94444,3.88518,28.40741,25.33333,38.22222,21.66667,-9.22222,29.44445,-20.22222,38.22222,0.43056,-1.84499,0.90000,0.00000,0.00000,0.08200,0.00600,0.01200,0.00000
121.00000,113.00000,0.00000,0.00000,1.72222,1.52963,2.94444,1.52963,20.25926,20.00000,25.44445,15.33333,-0.77778,15.55555,-14.77778,25.44445,0.39659,-1.58561,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
74.00000,215.00000,0.00000,0.00000,0.44444,0.07407,0.50000,0.12222,6.92593,5.11111,4.44444,11.22222,-5.44444,-7.44444,12.88889,11.22222,0.60370,1.99116,0.00000,0.00000,0.00000,0.00000,0.00400,0.00000,0.99600
35.00000,42.00000,0.11111,0.00000,1.05556,0.15185,1.38889,0.50741,22.59259,20.00000,31.11111,16.66667,-7.77778,25.55555,-17.77778,31.11111,0.46275,-1.84249,0.95200,0.00000,0.00400,0.00800,0.03600,0.00000,0.00000
143.00000,20.00000,0.00000,0.00000,1.11112,0.75031,1.27778,0.92896,127.33334,116.77778,142.66667,122.55556,-31.66667,46.00000,-14.33333,142.66667,0.18148,-2.32692,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
131.00000,144.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000
127.00000,143.00000,0.00000,0.00000,1.50000,0.12222,0.88889,0.60741,4.18518,0.88889,9.44444,2.22222,-9.88889,15.77778,-5.88889,9.44444,0.91538,-2.25741,0.00600,0.00000,0.96800,0.00000,0.02600,0.00000,0.00000
157.00000,221.00000,0.00000,0.00000,1.05556,0.64693,1.22222,0.62063,12.11111,10.22222,8.11111,18.00000,-5.66667,-12.00000,17.66667,18.00000,0.54918,1.87715,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
59.00000,141.00000,0.11111,0.00000,2.38889,1.54080,2.16667,1.27802,12.66667,7.88889,18.55555,11.55556,-14.33333,17.66667,-3.33333,18.55555,0.58578,-2.45157,0.00000,0.00000,0.92800,0.03400,0.02800,0.00000,0.01000
239.00000,123.00000,0.00000,0.00000,0.50000,0.07778,0.50000,0.16667,1.51852,0.00000,4.22222,0.33333,-4.55556,8.11111,-3.55556,4.22222,1.00000,-2.16409,0.00000,0.00000,0.99200,0.00000,0.00800,0.00000,0.00000
27.00000,106.00000,0.00000,0.00000,0.61111,0.41852,1.27778,0.59630,2.18519,0.33333,4.88889,1.33333,-5.55556,8.11111,-2.55556,4.88889,0.95172,-2.27407,0.00000,0.00000,0.99800,0.00000,0.00200,0.00000,0.00000
25.00000,91.00000,0.00000,0.00000,1.61111,4.37407,1.38889,0.99630,3.88889,0.88889,8.11111,2.66667,-9.00000,12.66667,-3.66667,8.11111,0.91145,-2.35458,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
74.00000,127.00000,0.00000,0.00000,4.83333,3.64996,1.66667,1.24722,45.25926,39.44444,57.33333,39.00000,-17.44445,36.22222,-18.77778,57.33333,0.31732,-2.06104,0.00000,0.00000,0.00000,0.99600,0.00000,0.00400,0.00000
92.00000,44.00000,0.11111,0.00000,0.72222,0.57414,1.16667,1.04881,123.81481,113.44444,138.11111,119.88889,-31.11111,42.88889,-11.77778,138.11111,0.17843,-2.36728,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
92.00000,70.00000,0.11111,0.00000,1.11111,1.36083,0.77778,0.65546,61.11111,53.44444,77.00000,52.88889,-23.00000,47.66667,-24.66667,77.00000,0.31436,-2.07083,0.00000,0.00000,0.00000,0.99800,0.00000,0.00200,0.00000
38.00000,112.00000,0.00000,0.00000,0.55556,0.38519,1.00000,0.08889,6.22222,7.00000,8.11111,3.55556,2.33333,5.66667,-8.00000,8.11111,0.55917,-1.27399,0.99800,0.00000,0.00000,0.00000,0.00200,0.00000,0.00000
138.00000,133.00000,0.00000,0.00000,0.66667,0.44444,1.16667,0.21111,6.44444,7.77778,7.88889,3.66667,4.00000,4.33333,-8.33333,8.22222,0.55820,-1.07766,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
118.00000,126.00000,0.00000,0.00000,0.66667,0.40000,1.83333,2.12222,20.55555,16.11111,28.66667,16.88889,-13.33333,24.33333,-11.00000,28.66667,0.43708,-2.15880,0.00000,0.00000,0.00600,0.92800,0.06600,0.00000,0.00000
85.00000,70.00000,0.00000,0.00000,1.27778,0.72963,1.83333,1.14444,23.66667,23.00000,30.11111,17.88889,-2.00000,19.33333,-17.33333,30.11111,0.40601,-1.64960,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
201.00000,135.00000,0.00000,0.00000,0.55556,0.29630,0.88889,0.07407,5.51852,7.11111,6.44444,3.00000,4.77778,2.77778,-7.55556,7.44444,0.59943,-0.89218,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
59.00000,111.00000,0.00000,0.00000,0.27778,0.15185,0.50000,0.12222,5.44444,6.44444,7.00000,2.88889,3.00000,4.66667,-7.66667,7.22222,0.60119,-1.18139,0.99800,0.00000,0.00000,0.00000,0.00200,0.00000,0.00000
124.00000,183.00000,0.00000,0.00000,1.77778,0.42963,2.27778,4.19630,18.18518,14.22222,17.11111,23.22222,-11.88889,-3.22222,15.11111,23.22222,0.38988,2.42802,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
85.00000,124.00000,0.00000,0.00000,1.22222,0.93492,2.38889,1.67884,14.66667,7.55556,24.11111,12.33333,-21.33333,28.33333,-7.00000,24.11111,0.69112,-2.39668,0.00000,0.00000,0.98800,0.00600,0.00600,0.00000,0.00000
99.00000,149.00000,0.00000,0.00000,3.66667,4.57777,2.11111,1.58518,21.37037,16.66667,30.00000,17.44445,-14.11111,25.88889,-11.77778,30.00000,0.44517,-2.14179,0.00000,0.00000,0.00400,0.97000,0.02400,0.00200,0.00000
120.00000,89.00000,0.11111,0.00000,4.00000,9.55555,5.83333,11.85555,10.48148,5.77778,17.11111,8.55556,-14.11111,19.88889,-5.77778,17.11111,0.68669,-2.35679,0.00000,0.00000,0.98400,0.00000,0.01600,0.00000,0.00000
244.00000,193.00000,0.00000,0.00000,2.05556,2.22527,3.88889,3.63114,16.18518,13.33333,14.22222,21.00000,-8.55556,-5.88889,14.44445,21.00000,0.37887,2.22210,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
99.00000,132.00000,0.00000,0.00000,0.44444,0.38519,0.55556,0.78519,0.74074,0.11111,2.00000,0.11111,-1.88889,3.77778,-1.88889,2.00000,0.98148,-2.09440,0.00000,0.00000,0.97400,0.00000,0.02600,0.00000,0.00000
163.00000,166.00000,0.00000,0.00000,1.77778,1.09630,2.44444,1.05185,16.96296,12.33333,16.33333,22.22222,-13.88889,-1.88889,15.77778,22.22222,0.44621,2.51583,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
210.00000,114.00000,0.00000,0.00000,1.27778,1.30741,0.61111,0.06296,16.18518,11.44444,25.00000,12.11111,-14.22222,26.44445,-12.22222,25.00000,0.54621,-2.14166,0.00000,0.00000,0.01000,0.00000,0.99000,0.00000,0.00000
65.00000,54.00000,0.00000,0.00000,1.77778,1.67407,2.72222,4.32963,24.59259,22.77778,32.55556,18.44445,-5.44444,23.88889,-18.44445,32.55556,0.43217,-1.76075,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
252.00000,36.00000,0.00000,0.00000,0.94444,0.19630,1.00000,0.22222,135.29630,128.55556,146.11111,131.22223,-20.22222,32.44444,-12.22222,146.11111,0.12003,-2.24716,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
183.00000,185.00000,0.00000,0.00000,2.88889,1.42465,5.77778,5.55645,44.96296,40.66667,55.00000,39.22222,-12.88889,30.11111,-17.22222,55.00000,0.28574,-2.00499,0.00000,0.00000,0.00000,0.00400,0.00000,0.99600,0.00000
76.00000,64.00000,0.00000,0.00000,2.22222,5.49630,2.88889,4.34074,23.62963,21.77778,31.22222,17.88889,-5.55556,22.77778,-17.22222,31.22222,0.42482,-1.75671,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
47.00000,121.00000,0.00000,0.00000,0.88889,1.02560,4.88889,3.20878,53.66667,46.88889,66.88889,47.22222,-20.33333,39.66667,-19.33333,66.88889,0.30067,-2.11023,0.00000,0.00000,0.00000,0.98200,0.00000,0.01800,0.00000
217.00000,195.00000,0.00000,0.00000,4.22222,3.28408,2.38889,2.10203,45.07407,39.66667,55.55556,40.00000,-16.22222,31.44445,-15.22222,55.55556,0.29296,-2.11857,0.00000,0.00000,0.00000,0.01000,0.00000,0.99000,0.00000
48.00000,202.00000,0.00000,0.11111,3.38889,1.62504,4.83333,4.09200,58.00000,52.00000,71.00000,51.00000,-18.00000,39.00000,-21.00000,71.00000,0.28452,-2.04594,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
200.00000,13.00000,0.00000,0.00000,1.77778,1.85792,0.27778,0.25092,9.29630,6.11111,15.88889,5.88889,-9.55556,19.77778,-10.22222,15.88889,0.63274,-2.07413,0.00400,0.00000,0.00400,0.00200,0.99000,0.00000,0.00000
229.00000,124.00000,0.00000,0.00000,0.88889,0.07407,0.88889,0.34074,5.88889,7.11111,7.11111,3.44444,3.66667,3.66667,-7.33333,7.55556,0.54586,-1.03766,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
9.00000,131.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97000,0.00000,0.03000,0.00000,0.00000
140.00000,181.00000,0.11111,0.00000,0.83333,0.47778,1.27778,1.70741,19.29630,15.44445,18.44445,24.00000,-11.55556,-2.55556,14.11111,24.00000,0.35767,2.45847,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
188.00000,186.00000,0.00000,0.00000,0.88889,0.16296,0.77778,0.20741,18.51852,15.33333,18.22222,22.00000,-9.55556,-0.88889,10.44444,22.00000,0.30188,2.58740,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
154.00000,128.00000,0.00000,0.00000,0.50000,0.30000,0.33333,0.04444,5.96296,7.33333,7.22222,3.33333,4.11111,3.77778,-7.88889,7.66667,0.56371,-1.00505,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
78.00000,72.00000,0.00000,0.00000,1.11111,1.00741,1.05556,0.72963,125.55556,115.33334,140.55556,120.77778,-30.66667,45.00000,-14.33333,140.55556,0.17933,-2.32084,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34.00000,164.00000,0.00000,0.00000,0.88889,0.40369,1.27778,0.49065,11.33333,9.22222,10.33333,14.44445,-6.33333,-3.00000,9.33333,14.44445,0.36792,2.29112,0.00000,0.00000,0.00000,0.00400,0.00000,0.00000,0.99600
112.00000,90.00000,0.00000,0.00000,7.38889,6.94556,1.27778,0.87981,65.18519,57.66667,79.77778,58.11111,-22.55555,43.77778,-21.22222,79.77778,0.27835,-2.10881,0.00000,0.00000,0.00200,0.99600,0.00000,0.00200,0.00000
186.00000,98.00000,0.00000,0.00000,1.27778,1.18165,5.94444,3.07980,33.96296,31.00000,41.00000,29.88889,-8.88889,21.11111,-12.22222,41.00000,0.26570,-1.96031,0.00000,0.00000,0.00200,0.97000,0.00200,0.02600,0.00000
233.00000,81.00000,0.00000,0.00000,0.61111,0.32963,1.05556,0.55185,90.40741,75.66667,116.44444,79.11111,-44.22222,78.11111,-33.88889,116.44444,0.35004,-2.18233,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
121.00000,82.00000,0.00000,0.00000,0.55556,0.34427,0.61111,0.44305,106.51852,92.88889,125.88889,100.77778,-40.88889,58.11111,-17.22222,125.88889,0.26209,-2.34487,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
24.00000,83.00000,0.00000,0.00000,2.77778,4.91852,3.61111,2.37407,18.74074,19.11111,23.22222,13.88889,1.11111,13.44445,-14.55555,23.33333,0.39993,-1.45682,0.98800,0.00000,0.00600,0.00200,0.00000,0.00000,0.00400
107.00000,210.00000,0.00000,0.00000,0.94444,0.59630,1.83333,0.65555,15.11111,11.22222,14.22222,19.88889,-11.66667,-2.66667,14.33333,19.88889,0.43577,2.46160,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
103.00000,174.00000,0.11111,0.00000,1.44444,1.16746,1.66667,1.26491,23.18518,20.66667,19.88889,29.00000,-7.55556,-9.88889,17.44445,29.00000,0.32797,2.03370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
145.00000,248.00000,0.00000,0.00000,2.05556,1.71809,2.11111,1.37706,26.88889,23.22222,25.11111,32.33334,-11.00000,-5.33333,16.33333,32.33334,0.29168,2.28510,0.00200,0.00000,0.00000,0.00800,0.00000,0.00400,0.98600
59.00000,135.00000,0.00000,0.00000,0.16667,0.18257,0.05556,0.13608,0.48148,0.00000,1.44444,0.00000,-1.44444,2.88889,-1.44444,1.44444,1.00000,-2.09440,0.00000,0.00000,0.21800,0.00000,0.78200,0.00000,0.00000
45.00000,205.00000,0.00000,0.00000,1.94445,2.19511,3.33333,2.52982,50.25926,44.88889,61.77778,44.11111,-16.11111,34.55556,-18.44445,61.77778,0.28757,-2.04465,0.00000,0.00000,0.00000,0.00200,0.00000,0.99800,0.00000
237.00000,83.00000,0.00000,0.00000,0.72222,0.41852,5.83333,20.92222,9.88889,6.00000,17.00000,6.66667,-11.66667,21.33333,-9.66667,17.00000,0.67658,-2.15026,0.00000,0.00000,0.08800,0.00600,0.90400,0.00000,0.00200
120.00000,74.00000,0.00000,0.00000,0.33333,0.08889,0.50000,0.07778,101.85185,89.11111,123.22222,93.22222,-38.22222,64.11111,-25.88889,123.22222,0.27678,-2.22055,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
186.00000,90.00000,0.00000,0.00000,4.44444,1.45551,0.66667,0.47140,10.03704,7.55556,15.00000,7.55556,-7.44444,14.88889,-7.44444,15.00000,0.53393,-2.06703,0.00200,0.00000,0.00600,0.00800,0.98400,0.00000,0.00000
20.00000,134.00000,0.00000,0.00000,0.66667,0.08889,0.61111,0.24074,2.96296,1.11111,6.44444,1.33333,-5.55556,10.44444,-4.88889,6.44444,0.82923,-2.13309,0.00000,0.00000,0.06600,0.00200,0.93200,0.00000,0.00000
210.00000,153.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000
117.00000,137.00000,0.00000,0.00000,0.22222,0.07407,0.66667,0.17778,3.11111,1.55556,6.33333,1.44444,-4.66667,9.66667,-5.00000,6.33333,0.77249,-2.07507,0.00200,0.00000,0.00400,0.00000,0.99400,0.00000,0.00000
18.00000,43.00000,0.00000,0.00000,1.88889,1.77221,1.55556,1.22323,64.70370,54.88889,82.55556,56.66667,-29.44445,53.55556,-24.11111,82.55556,0.33512,-2.16055,0.00000,0.00000,0.00000,0.99800,0.00000,0.00200,0.00000
63.00000,220.00000,0.00000,0.00000,3.05556,15.26296,3.66667,6.08889,8.18519,6.55556,6.44444,11.55556,-4.88889,-5.22222,10.11111,11.55556,0.48672,2.09315,0.00000,0.00000,0.00000,0.00000,0.00200,0.00000,0.99800
172.00000,218.00000,0.00000,0.00000,2.55556,2.42963,1.61111,2.41852,14.92593,11.88889,13.77778,19.11111,-9.11111,-3.44444,12.55556,19.11111,0.38646,2.36215,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
173.00000,190.00000,0.11111,0.00000,2.33333,2.56472,1.55556,1.20493,50.44444,44.88889,62.33333,44.11111,-16.66667,35.66667,-19.00000,62.33333,0.29213,-2.04870,0.00000,0.00000,0.00000,0.00800,0.00000,0.99200,0.00000
36.00000,243.00000,0.11111,0.00000,1.88889,1.85185,2.00000,0.71111,13.33333,9.88889,12.11111,18.00000,-10.33333,-3.66667,14.00000,18.00000,0.45223,2.36831,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
174.00000,188.00000,0.00000,0.00000,2.88889,2.88033,3.61111,2.23524,50.40741,45.44444,62.00000,43.77778,-14.88889,34.77778,-19.88889,62.00000,0.29399,-1.99507,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
39.00000,124.00000,0.00000,0.11111,5.33333,4.77494,6.50000,4.54484,7.59259,4.11111,12.88889,5.77778,-10.44444,15.88889,-5.44444,12.88889,0.77215,-2.26575,0.00000,0.00000,0.98200,0.00000,0.01800,0.00000,0.00000
77.00000,199.00000,0.00000,0.00000,2.66667,1.86190,4.66667,3.02582,57.00000,50.55556,71.00000,49.44444,-19.33333,42.00000,-22.66667,71.00000,0.30350,-2.04087,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
14.00000,110.00000,0.00000,0.00000,1.72222,5.35185,2.66667,1.02222,17.92593,18.88889,21.44445,13.44445,2.88889,10.55556,-13.44445,21.44445,0.36885,-1.34510,0.99000,0.00000,0.00400,0.00200,0.00200,0.00000,0.00200
76.00000,116.00000,0.00000,0.00000,0.83333,0.43333,0.16667,0.07778,16.85185,13.55555,23.22222,13.77778,-9.88889,19.11111,-9.22222,23.22222,0.42084,-2.12118,0.00200,0.00000,0.00600,0.04200,0.95000,0.00000,0.00000
180.00000,123.00000,0.11111,0.00000,1.72222,2.10741,1.11111,0.51852,57.48148,52.55556,68.55556,51.33333,-14.77778,33.22222,-18.44445,68.55556,0.25119,-2.02150,0.00000,0.00000,0.00000,0.99800,0.00000,0.00200,0.00000
51.00000,237.00000,0.11111,0.00000,2.55556,2.53567,2.33333,1.22927,14.14815,11.11111,13.00000,18.33333,-9.11111,-3.44444,12.55556,18.33333,0.39798,2.37843,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
233.00000,97.00000,0.00000,0.00000,0.38889,0.19630,0.55556,0.20741,2.11111,0.11111,5.55556,0.66667,-6.00000,10.33333,-4.33333,5.55556,0.98413,-2.19138,0.00000,0.00000,0.99000,0.00000,0.01000,0.00000,0.00000
121.00000,113.00000,0.00000,0.00000,1.72222,1.52963,2.94444,1.52963,20.25926,20.00000,25.44445,15.33333,-0.77778,15.55555,-14.77778,25.44445,0.39659,-1.58561,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
202.00000,21.00000,0.00000,0.00000,0.33333,0.36515,5.22222,2.61336,40.74074,37.11111,49.33333,35.77778,-10.88889,25.77778,-14.88889,49.33333,0.27452,-1.99081,0.00000,0.00000,0.00000,0.99600,0.00000,0.00400,0.00000
198.00000,148.00000,0.11111,0.00000,1.66667,0.84327,1.11111,0.98131,1.77778,1.11111,3.22222,1.00000,-2.00000,4.33333,-2.33333,3.22222,0.61296,-2.04515,0.00200,0.00000,0.01000,0.00400,0.98400,0.00000,0.00000
11.00000,108.00000,0.00000,0.00000,1.33333,0.80000,1.38889,0.95185,17.66667,19.00000,21.11111,12.88889,4.00000,10.33333,-14.33333,21.11111,0.38876,-1.30213,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
139.00000,95.00000,0.00000,0.00000,3.61111,2.52469,7.05556,5.72486,46.85185,42.88889,56.33333,41.33334,-11.88889,28.44445,-16.55555,56.33333,0.26457,-1.97080,0.00000,0.00000,0.00000,0.98600,0.00000,0.01400,0.00000
191.00000,119.00000,0.00000,0.00000,1.11111,1.29386,0.94445,0.77220,39.85185,36.22222,48.22222,35.11111,-10.88889,25.11111,-14.22222,48.22222,0.27172,-2.00600,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
250.00000,172.00000,0.00000,0.00000,0.94444,0.50741,1.33333,0.71111,16.07407,12.33333,15.00000,20.88889,-11.22222,-3.22222,14.44445,20.88889,0.40984,2.41770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
169.00000,186.00000,0.00000,0.22222,2.33333,1.65999,5.50000,2.51882,49.44444,44.66667,61.11111,42.55556,-14.33333,35.00000,-20.66667,61.11111,0.30345,-1.97439,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
145.00000,102.00000,0.00000,0.00000,0.88889,0.60741,2.61111,1.48519,23.07407,22.11111,29.77778,17.33333,-2.88889,20.11111,-17.22222,29.77778,0.41776,-1.68544,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
96.00000,193.00000,0.00000,0.00000,1.33333,1.11555,1.83333,1.84692,62.70371,54.77778,78.77778,54.55556,-23.77778,48.22222,-24.44445,78.77778,0.31029,-2.08494,0.00000,0.00000,0.00000,0.05200,0.00000,0.94800,0.00000
75.00000,107.00000,0.11111,0.00000,1.16667,0.34444,1.77778,1.54074,16.70370,18.77778,19.44445,11.88889,6.22222,8.22222,-14.44445,19.77778,0.39931,-1.13197,0.99600,0.00000,0.00000,0.00000,0.00200,0.00000,0.00200
240.00000,192.00000,0.00000,0.00000,2.38889,0.64693,4.38889,2.37970,45.96296,40.55556,58.11111,39.22222,-16.22222,36.44444,-20.22222,58.11111,0.32561,-2.01658,0.00000,0.00000,0.00000,0.01400,0.00000,0.98600,0.00000
95.00000,131.00000,0.00000,0.00000,0.55556,0.16296,1.33333,0.71111,5.33333,6.88889,6.11111,3.00000,4.66667,2.33333,-7.00000,7.22222,0.59281,-0.85078,0.99600,0.00000,0.00000,0.00000,0.00400,0.00000,0.00000
145.00000,33.00000,0.00000,0.00000,0.88889,0.27216,0.88889,0.62063,124.55556,113.22222,140.88889,119.55556,-34.00000,49.00000,-15.00000,140.88889,0.19630,-2.33354,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
