A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,A85,A86,A87,A88,A89,A90,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15
0.43448,-0.33542,0.43708,-0.33750,0.43380,-0.33333,0.43120,-0.33333,0.42858,-0.32062,0.42327,-0.32280,0.41257,-0.33122,0.40001,-0.32052,0.40375,-0.32692,0.38389,-0.31628,0.36516,-0.31595,0.38889,-0.29838,0.44398,-0.37246,0.46072,-0.12678,0.48278,-0.12113,0.49454,-0.19049,0.49537,-0.29035,0.44418,-0.35116,0.43670,-0.34000,0.42934,-0.30945,0.43534,-0.32024,0.45591,-0.35569,0.49145,-0.34228,0.49028,-0.36306,0.46318,-0.43503,0.47126,-0.44261,0.48519,-0.33547,0.48519,-0.34589,0.44873,-0.34579,0.46354,-0.30864,0.43061,-0.29846,0.39379,-0.18368,0.36768,-0.10673,0.40527,-0.09803,0.42130,-0.15274,0.38637,-0.25309,0.43039,-0.32530,0.44772,-0.39266,0.42139,-0.37565,0.37684,-0.26444,0.34763,-0.22698,0.32909,-0.16867,0.31977,-0.15452,0.33070,-0.16354,0.32295,-0.18206,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
0.55864,-0.34796,0.54691,-0.36250,0.52969,-0.37107,0.53669,-0.36477,0.54840,-0.33332,0.53489,-0.32911,0.50583,-0.33758,0.48372,-0.31410,0.48827,-0.30770,0.46918,-0.30991,0.46061,-0.29642,0.50002,-0.27215,0.54742,-0.34185,0.55413,-0.10424,0.58622,-0.09297,0.59476,-0.15477,0.59724,-0.27744,0.56328,-0.32443,0.57106,-0.29334,0.56266,-0.26386,0.56201,-0.28757,0.58187,-0.32214,0.62837,-0.29531,0.61649,-0.32484,0.58669,-0.40679,0.59539,-0.40436,0.60364,-0.28388,0.59453,-0.30818,0.56718,-0.30218,0.60000,-0.24691,0.56936,-0.22461,0.52744,-0.13121,0.51288,-0.05057,0.55394,-0.04203,0.56481,-0.09509,0.53637,-0.19754,0.57172,-0.26505,0.57742,-0.33508,0.54718,-0.33334,0.50736,-0.20973,0.48067,-0.15951,0.45222,-0.12047,0.43380,-0.11953,0.43762,-0.13674,0.44357,-0.12929,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
0.35172,-0.12852,0.35012,-0.13125,0.36074,-0.11951,0.36238,-0.11948,0.35022,-0.11746,0.34884,-0.10759,0.35663,-0.10191,0.33023,-0.08974,0.31455,-0.08974,0.32227,-0.07986,0.33175,-0.06187,0.33798,-0.05575,0.40088,-0.17348,0.44373,0.08733,0.44398,0.08733,0.44225,0.03572,0.47223,-0.03873,0.43425,-0.07023,0.41086,-0.06666,0.41332,-0.04234,0.43534,-0.04574,0.44583,-0.07382,0.47676,-0.06041,0.49028,-0.09555,0.47268,-0.19208,0.47585,-0.20765,0.48519,-0.05160,0.48974,-0.08175,0.45330,-0.08411,0.46823,-0.03704,0.44018,-0.02153,0.40813,0.07288,0.39110,0.14046,0.41008,0.13726,0.41665,0.08358,0.40000,0.01851,0.44326,-0.06626,0.44772,-0.16755,0.42558,-0.14816,0.39369,0.01519,0.35193,0.04295,0.32059,0.08434,0.32790,0.09622,0.33465,0.06165,0.33074,0.05013,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
0.09426,-0.07210,0.10298,-0.07501,0.10047,-0.06288,0.09634,-0.05658,0.08755,-0.04127,0.07907,-0.03798,0.07692,-0.03185,0.05581,-0.01923,0.04695,-0.01923,0.04265,-0.00317,0.04536,0.00978,0.07409,0.01640,0.13794,-0.11734,0.17623,0.14929,0.18967,0.17183,0.19826,0.13094,0.21760,0.07095,0.16625,0.00334,0.11113,0.00001,0.06667,0.03584,0.09235,0.03270,0.14358,0.01342,0.17849,-0.01341,0.16989,-0.07007,0.15440,-0.16384,0.15402,-0.16939,0.15261,0.00001,0.16628,-0.01258,0.14805,-0.02802,0.12470,-0.06173,0.05741,-0.00308,0.03102,0.09620,0.01172,0.17978,0.02638,0.18208,0.06481,0.08933,0.02727,0.06790,0.06637,-0.02410,0.09624,-0.14136,0.09014,-0.11110,0.06104,0.04561,0.01287,0.01841,-0.00638,0.06024,-0.01019,0.14869,0.00992,0.07237,0.01166,0.08708,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
0.49427,-0.32916,0.50115,-0.33126,0.49773,-0.33333,0.49543,-0.32075,0.49310,-0.32062,0.48839,-0.31645,0.48252,-0.30574,0.46977,-0.29488,0.45541,-0.29488,0.45024,-0.29072,0.45109,-0.27036,0.46761,-0.25903,0.51295,-0.33673,0.54566,-0.08170,0.56467,-0.08170,0.56426,-0.14881,0.59724,-0.24517,0.57816,-0.29097,0.51939,-0.34665,0.48799,-0.30295,0.54090,-0.29412,0.59192,-0.32887,0.62346,-0.33559,0.60194,-0.38854,0.56768,-0.45197,0.58621,-0.44261,0.61276,-0.33547,0.64008,-0.33962,0.58996,-0.36447,0.56234,-0.34568,0.55501,-0.28615,0.58472,-0.16617,0.57378,-0.09549,0.56354,-0.13164,0.55093,-0.18732,0.55000,-0.24690,0.58886,-0.32530,0.59834,-0.38219,0.56815,-0.37565,0.50316,-0.28876,0.45922,-0.23925,0.48195,-0.16263,0.50713,-0.14285,0.50100,-0.17427,0.45914,-0.21899,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
0.53104,-0.10972,0.53775,-0.11875,0.52056,-0.10693,0.45414,-0.11320,0.40554,-0.11110,0.44652,-0.10127,0.46852,-0.09555,0.39535,-0.10898,0.30985,-0.10898,0.32702,-0.11182,0.42244,-0.09446,0.46297,-0.07541,0.43535,-0.20409,0.42676,0.05352,0.50863,0.05914,0.58169,0.01191,0.57871,-0.09034,0.45906,-0.13045,0.42636,-0.11334,0.50401,-0.08143,0.56201,-0.07844,0.51134,-0.12081,0.44743,-0.11410,0.50486,-0.14651,0.59146,-0.23165,0.56781,-0.25683,0.47607,-0.12259,0.47608,-0.13837,0.55352,-0.12150,0.60000,-0.08024,0.49282,-0.07077,0.38902,0.03789,0.39580,0.10675,0.49639,0.10364,0.51852,0.06053,0.43635,-0.02469,0.43039,-0.11445,0.49792,-0.20419,0.54298,-0.17460,0.48211,-0.03344,0.36050,-0.01228,0.35032,0.04218,0.42974,0.06123,0.45742,0.02948,0.39688,0.00791,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
0.34254,0.27274,0.35012,0.26876,0.34704,0.27674,0.34405,0.28304,0.34103,0.29525,0.33490,0.29748,0.32867,0.29936,0.31164,0.31410,0.30048,0.32052,0.28909,0.32909,0.28402,0.32901,0.31019,0.32458,0.37501,0.10715,0.40553,0.40282,0.41380,0.40844,0.40740,0.37499,0.43056,0.34837,0.38462,0.33111,0.36953,0.32666,0.36535,0.34854,0.39840,0.33334,0.43575,0.27517,0.46700,0.26174,0.47088,0.21656,0.45844,0.10170,0.45747,0.09290,0.45330,0.30969,0.47153,0.28302,0.45785,0.27726,0.46354,0.27779,0.44976,0.27385,0.41768,0.34109,0.40047,0.39326,0.43405,0.40616,0.43056,0.38905,0.42272,0.38272,0.45181,0.28915,0.46026,0.14136,0.45074,0.14286,0.42736,0.30699,0.39485,0.33128,0.38004,0.36748,0.38493,0.38777,0.37427,0.34584,0.36964,0.35620,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
0.46667,0.04702,0.47368,0.04374,0.47032,0.04403,0.46789,0.05661,0.46544,0.06666,0.46047,0.07596,0.44521,0.03185,0.41860,-0.00001,0.37557,-0.00641,0.33648,0.06710,0.34130,0.03584,0.39815,-0.00329,0.43965,-0.10204,0.49044,0.25071,0.50432,0.19436,0.54247,0.10119,0.54631,0.01936,0.48387,0.07023,0.44704,0.08667,0.40268,0.02931,0.47228,0.00000,0.45591,-0.02685,0.48166,0.08726,0.47572,0.01911,0.47742,-0.14688,0.49425,-0.18032,0.48519,0.05160,0.48974,0.03774,0.46242,-0.01556,0.47293,-0.00616,0.43061,0.05846,0.41768,0.18366,0.39110,0.17417,0.44365,0.15406,0.44444,0.14122,0.44545,0.15432,0.46467,0.02410,0.46026,-0.12041,0.45493,-0.08466,0.42736,0.13679,0.36909,0.14109,0.36305,0.13253,0.36865,0.16035,0.38218,0.17962,0.36576,0.15567,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
0.38390,0.03448,0.39129,0.03124,0.39270,0.03773,0.38531,0.03775,0.38248,0.04763,0.38140,0.05064,0.37529,0.05733,0.34884,0.03845,0.32863,0.01923,0.31754,0.04792,0.31743,0.10099,0.34260,0.09507,0.38793,-0.10204,0.42676,0.17745,0.45260,0.23379,0.45097,0.14284,0.46761,0.05160,0.43425,0.03677,0.41604,0.10001,0.39733,0.08143,0.41425,0.04574,0.45088,0.01342,0.47676,0.08053,0.48057,0.05095,0.46318,-0.10170,0.47126,-0.12022,0.48519,0.10969,0.49431,0.07548,0.45785,0.02180,0.45882,0.04939,0.43541,0.12000,0.41768,0.22449,0.38643,0.22473,0.41008,0.21567,0.43056,0.18156,0.43182,0.17902,0.45181,0.08434,0.44772,-0.08902,0.43817,-0.06880,0.41474,0.15501,0.36480,0.19632,0.34606,0.18073,0.36865,0.17786,0.36238,0.13672,0.35797,0.17678,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
0.39771,-0.04702,0.39588,-0.05000,0.38812,-0.04403,0.37616,-0.03145,0.37329,-0.01587,0.35815,-0.01266,0.35663,-0.01275,0.33023,-0.05770,0.31924,-0.05127,0.32702,0.00958,0.33175,0.02931,0.34724,-0.02295,0.40088,-0.14795,0.44373,0.18310,0.45690,0.14929,0.45097,0.04762,0.46761,-0.01292,0.44913,0.02339,0.42636,-0.03334,0.43467,-0.04234,0.44590,-0.02615,0.48110,0.02012,0.48654,-0.01341,0.47088,-0.09555,0.45844,-0.16948,0.45747,-0.14207,0.45330,0.00001,0.45330,-0.06917,0.43507,-0.06541,0.45882,0.03704,0.43061,0.06460,0.40813,0.10205,0.40984,0.15170,0.41965,0.15967,0.44444,0.17003,0.42272,0.04320,0.44753,-0.06025,0.46026,-0.13613,0.45913,-0.06880,0.41474,0.04561,0.36050,0.04907,0.34182,0.10242,0.36456,0.17202,0.35843,0.11527,0.33464,0.06068,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
0.34254,-0.01568,0.35012,-0.01250,0.34704,-0.01259,0.34405,0.00001,0.34103,0.00317,0.33490,0.01266,0.32867,0.01273,0.31164,0.03205,0.30048,0.03205,0.29384,0.03514,0.29357,0.06190,0.31483,0.07541,0.37071,-0.07654,0.40553,0.18872,0.42243,0.18872,0.42484,0.13094,0.43982,0.00645,0.38958,-0.04347,0.37468,-0.00667,0.36535,0.04884,0.39314,0.05229,0.41562,-0.02685,0.42786,-0.02014,0.43690,-0.01275,0.42518,-0.11864,0.41148,-0.19672,0.40320,-0.07097,0.42595,-0.03774,0.41684,-0.00934,0.41646,-0.01235,0.37797,-0.03384,0.36037,0.06706,0.35831,0.19102,0.37650,0.19329,0.38425,0.09511,0.36362,0.00616,0.40042,-0.05421,0.41423,-0.11519,0.39204,-0.11641,0.34736,-0.01519,0.30041,0.02453,0.30360,0.13857,0.31977,0.16035,0.30693,0.05093,0.30350,0.02902,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
0.36553,0.05956,0.36841,0.05000,0.36987,0.05661,0.36698,0.06291,0.36407,0.07303,0.35815,0.07596,0.35198,0.08281,0.33490,0.09616,0.31924,0.08974,0.27961,0.02236,0.26492,0.04887,0.27316,0.10164,0.31898,-0.04593,0.33332,0.16056,0.35776,0.14367,0.35946,0.10715,0.39353,0.11612,0.34988,0.07023,0.32301,-0.02000,0.32801,-0.00325,0.35093,0.05229,0.39546,0.04697,0.39363,-0.02683,0.42232,-0.08281,0.41091,-0.16384,0.43449,-0.12022,0.42598,0.00645,0.44418,-0.06917,0.42596,-0.05919,0.43999,0.05555,0.41146,0.08922,0.36516,0.10787,0.35831,0.15170,0.36210,0.14847,0.40277,0.18156,0.39091,0.10494,0.40042,-0.06626,0.42260,-0.16230,0.41300,-0.12699,0.40211,0.09422,0.36050,0.12882,0.33758,0.10242,0.34828,0.10788,0.33070,0.06702,0.31517,0.04486,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
-0.30115,-0.00314,-0.29063,0.00000,-0.29224,0.00629,-0.29817,0.01259,-0.30415,0.02857,-0.31628,0.02532,-0.32402,0.03185,-0.34418,0.04487,-0.36150,0.04487,-0.37441,0.05432,-0.37471,0.07493,-0.33795,0.08195,-0.23276,-0.06122,-0.19320,0.21690,-0.18104,0.21125,-0.17648,0.15475,-0.19906,0.06451,-0.29528,0.03677,-0.36950,0.04667,-0.42399,-0.01628,-0.38787,-0.05229,-0.31488,0.10066,-0.28117,0.06711,-0.26700,0.01273,-0.26841,-0.08474,-0.25518,-0.09290,-0.23463,0.09032,-0.23463,0.09433,-0.27108,0.04051,-0.30824,0.05555,-0.37798,0.06460,-0.42720,0.16618,-0.45199,0.25281,-0.41967,0.09803,-0.38888,0.17003,-0.40454,0.15432,-0.31477,0.03615,-0.30125,-0.06283,-0.33332,-0.02647,-0.37685,0.18542,-0.40772,0.07361,-0.46496,0.23494,-0.40530,0.16620,-0.38614,0.13137,-0.39300,0.12928,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
-0.03909,-0.02822,-0.02517,-0.03750,-0.02739,-0.03775,-0.03671,-0.02515,-0.02304,-0.06030,-0.02789,-0.06961,-0.08160,-0.02547,-0.12093,-0.12820,-0.09858,-0.05770,-0.15641,-0.02236,-0.20285,-0.14005,-0.13424,-0.05575,-0.08620,-0.18368,-0.08706,0.02534,-0.06465,0.03098,-0.10241,-0.01191,-0.14815,-0.21936,-0.20099,-0.14383,-0.28165,-0.14001,-0.33333,-0.17915,-0.30343,-0.16340,-0.24937,-0.20805,-0.26651,-0.16777,-0.26213,-0.20382,-0.21140,-0.32202,-0.24139,-0.30600,-0.23463,-0.27741,-0.20728,-0.22640,-0.24374,-0.20249,-0.27530,-0.23456,-0.33014,-0.12000,-0.30309,-0.04957,-0.33490,0.03933,-0.33333,-0.08123,-0.26851,-0.02592,-0.28636,-0.09877,-0.23770,-0.13855,-0.21757,-0.25130,-0.22012,-0.23280,-0.28000,-0.10637,-0.35194,-0.03682,-0.35882,0.01204,-0.32791,-0.09620,-0.31089,-0.00805,-0.30350,-0.02374,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
-0.08045,-0.17242,-0.07552,-0.16875,-0.07305,-0.16983,-0.07797,-0.16980,-0.08756,-0.15556,-0.09301,-0.15823,-0.10023,-0.14651,-0.11627,-0.14102,-0.12676,-0.16027,-0.13745,-0.16294,-0.13605,-0.15309,-0.10186,-0.14099,-0.03017,-0.23471,-0.00212,0.06479,0.01293,-0.03098,0.01960,-0.01787,0.00463,-0.05807,-0.05210,-0.13713,-0.09558,-0.14001,-0.13067,-0.10749,-0.11347,-0.08496,-0.09826,-0.27517,-0.04646,-0.08726,-0.00486,-0.17199,0.01188,-0.25425,0.01609,-0.27868,0.00227,-0.15484,-0.00684,-0.13207,-0.03873,-0.23363,-0.06353,-0.12347,-0.08134,-0.12000,-0.08830,-0.01458,-0.11476,0.05620,-0.12710,0.05882,-0.09723,0.01441,-0.10001,-0.03088,-0.02357,-0.15060,0.00000,-0.23561,-0.01887,-0.21693,-0.06948,-0.07598,-0.14163,-0.01841,-0.16773,-0.09036,-0.13237,-0.04955,-0.10890,0.05093,-0.09338,0.00264,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
0.00691,0.02194,0.01602,0.01874,0.00913,0.03145,0.02294,-0.00629,0.02766,-0.00953,0.01861,0.00000,0.00698,-0.00001,-0.02325,-0.00641,-0.06572,0.01281,-0.10427,-0.09904,-0.10740,0.00978,-0.06480,0.02295,0.02587,-0.11734,0.06582,0.15494,0.06465,0.17183,0.04138,0.01191,0.05094,0.06451,0.01738,0.00334,-0.00773,0.01335,-0.03466,0.02931,-0.02374,0.01307,-0.00757,0.00000,-0.00735,-0.13423,0.00485,-0.11465,0.02138,-0.12994,0.04368,-0.16939,0.04785,-0.01289,0.04328,-0.03774,0.00228,-0.04673,-0.02118,0.01235,-0.07657,-0.02770,-0.09308,0.14870,-0.09602,0.17978,-0.08393,0.17647,-0.06018,0.12970,-0.07273,0.04939,-0.01927,-0.03011,-0.01255,-0.17802,-0.02306,-0.12169,-0.04421,0.04561,-0.09441,0.08588,-0.10403,0.12652,-0.08758,0.13121,-0.08515,0.09920,-0.11284,0.00264,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
0.03909,-0.10344,0.04347,-0.10625,0.04567,-0.10693,0.03669,-0.09432,0.03226,-0.08570,0.01861,-0.08227,0.01165,-0.07643,-0.00464,-0.07052,-0.02348,-0.06409,-0.03319,-0.06070,-0.03581,-0.04884,0.00463,-0.04918,0.08190,-0.17857,0.13375,0.08733,0.14655,0.09295,0.13726,0.04166,0.11111,-0.00645,0.02234,-0.19064,-0.01807,-0.17998,-0.04533,-0.01628,0.00791,-0.05229,0.04281,-0.08724,0.03666,-0.04026,0.01941,-0.23566,0.02138,-0.29942,0.05747,-0.17486,0.09340,-0.05160,0.10706,-0.06917,0.06606,-0.07787,-0.00707,-0.09877,-0.04785,-0.15693,-0.08830,-0.04373,-0.07728,0.15730,-0.06474,0.13726,-0.03704,0.08933,-0.06363,0.01851,-0.03641,-0.07229,-0.04601,-0.21991,-0.05659,-0.11641,-0.07790,0.00304,-0.13735,0.04295,-0.16348,0.08434,-0.14461,0.10204,-0.14060,0.08310,-0.15953,-0.06596,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
0.14023,0.00314,0.14417,0.00000,0.14157,0.01257,0.11927,0.03145,0.09218,-0.09206,0.08373,-0.08861,0.09555,0.04459,0.10698,0.04487,0.09858,0.03205,0.07582,0.03514,0.05488,0.04887,0.04630,0.06884,0.09915,-0.17348,0.15923,0.21690,0.18967,0.17745,0.18517,0.11906,0.17593,0.03226,0.09182,0.01004,0.01295,-0.09333,-0.00267,-0.08796,0.02903,-0.04574,0.10326,0.05370,0.15892,0.02014,0.16989,-0.01911,0.16865,-0.12428,0.16781,-0.14207,0.14350,0.05807,0.16173,0.04401,0.15716,0.02180,0.16234,0.04320,0.12439,0.06460,0.09309,0.15452,0.03981,0.23596,0.03117,0.10364,0.06019,0.07205,0.07272,0.14198,0.12633,0.01205,0.12970,-0.09947,0.09853,-0.08466,0.04422,0.06383,-0.02576,0.11043,-0.04884,0.16267,-0.03870,0.08456,-0.01781,0.16890,-0.00389,0.11345,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
-0.26897,0.31662,-0.25859,0.31250,-0.25570,0.32075,-0.26146,0.32706,-0.26727,0.33969,-0.27906,0.33543,-0.28206,0.34394,-0.30231,0.35896,-0.31924,0.35896,-0.32702,0.36741,-0.33175,0.39413,-0.29166,0.40982,-0.18964,0.18877,-0.15075,0.48732,-0.14224,0.48732,-0.14598,0.46427,-0.16203,0.41290,-0.24566,0.39130,-0.32814,0.44667,-0.37067,0.49185,-0.34037,0.49019,-0.27456,0.43623,-0.21271,0.38925,-0.21359,0.33758,-0.23041,0.20338,-0.22299,0.16393,-0.21640,0.36131,-0.19362,0.31446,-0.22551,0.30843,-0.24235,0.34568,-0.27273,0.37846,-0.31743,0.48105,-0.34425,0.53934,-0.36691,0.52381,-0.30556,0.45822,-0.34091,0.39507,-0.27624,0.30120,-0.23012,0.16753,-0.26205,0.22222,-0.30527,0.44680,-0.36911,0.47238,-0.36731,0.47592,-0.35233,0.46356,-0.31484,0.39947,-0.32296,0.41424,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
-0.23217,0.29154,-0.21739,0.28750,-0.21918,0.28932,-0.22019,0.29562,-0.23041,0.30795,-0.23722,0.31014,-0.24477,0.31848,-0.26047,0.33334,-0.27701,0.33334,-0.28911,0.34187,-0.28878,0.36157,-0.25463,0.37704,-0.15949,0.16326,-0.11678,0.46478,-0.11207,0.46478,-0.12854,0.43452,-0.17592,0.38065,-0.27047,0.33778,-0.33332,0.31333,-0.38666,0.31595,-0.37731,0.38563,-0.31488,0.36241,-0.27629,0.30874,-0.28155,0.26114,-0.29692,0.14691,-0.29656,0.09836,-0.29841,0.25807,-0.29384,0.21382,-0.31207,0.22119,-0.32235,0.26544,-0.37798,0.32922,-0.38902,0.43440,-0.40046,0.47191,-0.37169,0.41737,-0.32871,0.37752,-0.32272,0.33334,-0.24626,0.25301,-0.24686,0.15184,-0.25786,0.17989,-0.30527,0.34956,-0.36911,0.34355,-0.36731,0.37953,-0.32791,0.41109,-0.33069,0.38874,-0.31907,0.38786,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
-0.32414,0.33542,-0.31351,0.33750,-0.31507,0.33961,-0.32110,0.34591,-0.32719,0.36509,-0.33954,0.36075,-0.34733,0.36942,-0.36279,0.38460,-0.38028,0.38460,-0.39337,0.39297,-0.39857,0.42019,-0.35648,0.42951,-0.22844,0.16838,-0.18471,0.42536,-0.19396,0.42536,-0.22005,0.40477,-0.25000,0.34194,-0.33995,0.27089,-0.39534,0.28001,-0.49334,0.35504,-0.43534,0.32027,-0.36525,0.24160,-0.33006,0.27516,-0.31069,0.22292,-0.31591,0.07344,-0.30115,0.04918,-0.31208,0.23870,-0.29384,0.20755,-0.33030,0.25233,-0.33176,0.26544,-0.38756,0.25537,-0.41288,0.34694,-0.41452,0.39889,-0.41486,0.38934,-0.35647,0.38905,-0.35000,0.32715,-0.29765,0.21085,-0.28033,0.08900,-0.29140,0.11111,-0.32632,0.30092,-0.39485,0.38036,-0.38428,0.41568,-0.35233,0.38777,-0.35049,0.32974,-0.34631,0.31398,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
-0.26897,0.31662,-0.25859,0.31250,-0.25570,0.32075,-0.26146,0.32706,-0.26727,0.33969,-0.27906,0.33543,-0.28206,0.34394,-0.30231,0.35896,-0.31924,0.35896,-0.32702,0.36741,-0.33175,0.39413,-0.29166,0.40982,-0.18964,0.18877,-0.15075,0.48732,-0.14224,0.48732,-0.14598,0.46427,-0.16203,0.41290,-0.24566,0.39130,-0.32814,0.44667,-0.37067,0.49185,-0.34037,0.49019,-0.27456,0.43623,-0.21271,0.38925,-0.21359,0.33758,-0.23041,0.20338,-0.22299,0.16393,-0.21640,0.36131,-0.19362,0.31446,-0.22551,0.30843,-0.24235,0.34568,-0.27273,0.37846,-0.31743,0.48105,-0.34425,0.53934,-0.36691,0.52381,-0.30556,0.45822,-0.34091,0.39507,-0.27624,0.30120,-0.23012,0.16753,-0.26205,0.22222,-0.30527,0.44680,-0.36911,0.47238,-0.36731,0.47592,-0.35233,0.46356,-0.31484,0.39947,-0.32296,0.41424,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
-0.23217,0.29154,-0.21739,0.28750,-0.21918,0.28932,-0.22019,0.29562,-0.23041,0.30795,-0.23722,0.31014,-0.24477,0.31848,-0.26047,0.33334,-0.27701,0.33334,-0.28911,0.34187,-0.28878,0.36157,-0.25463,0.37704,-0.15949,0.16326,-0.11678,0.46478,-0.11207,0.46478,-0.12854,0.43452,-0.17592,0.38065,-0.27047,0.33778,-0.33332,0.31333,-0.38666,0.31595,-0.37731,0.38563,-0.31488,0.36241,-0.27629,0.30874,-0.28155,0.26114,-0.29692,0.14691,-0.29656,0.09836,-0.29841,0.25807,-0.29384,0.21382,-0.31207,0.22119,-0.32235,0.26544,-0.37798,0.32922,-0.38902,0.43440,-0.40046,0.47191,-0.37169,0.41737,-0.32871,0.37752,-0.32272,0.33334,-0.24626,0.25301,-0.24686,0.15184,-0.25786,0.17989,-0.30527,0.34956,-0.36911,0.34355,-0.36731,0.37953,-0.32791,0.41109,-0.33069,0.38874,-0.31907,0.38786,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
-0.32414,0.33542,-0.31351,0.33750,-0.31507,0.33961,-0.32110,0.34591,-0.32719,0.36509,-0.33954,0.36075,-0.34733,0.36942,-0.36279,0.38460,-0.38028,0.38460,-0.39337,0.39297,-0.39857,0.42019,-0.35648,0.42951,-0.22844,0.16838,-0.18471,0.42536,-0.19396,0.42536,-0.22005,0.40477,-0.25000,0.34194,-0.33995,0.27089,-0.39534,0.28001,-0.49334,0.35504,-0.43534,0.32027,-0.36525,0.24160,-0.33006,0.27516,-0.31069,0.22292,-0.31591,0.07344,-0.30115,0.04918,-0.31208,0.23870,-0.29384,0.20755,-0.33030,0.25233,-0.33176,0.26544,-0.38756,0.25537,-0.41288,0.34694,-0.41452,0.39889,-0.41486,0.38934,-0.35647,0.38905,-0.35000,0.32715,-0.29765,0.21085,-0.28033,0.08900,-0.29140,0.11111,-0.32632,0.30092,-0.39485,0.38036,-0.38428,0.41568,-0.35233,0.38777,-0.35049,0.32974,-0.34631,0.31398,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
0.61839,0.19122,0.62014,0.19375,0.62556,0.18868,0.62385,0.20126,0.62211,0.21269,0.61396,0.21518,0.60838,0.21656,0.58140,0.22435,0.53521,0.21153,0.48815,0.19488,0.43199,0.17264,0.40279,0.10818,0.41380,-0.11225,0.41826,0.09859,0.41380,0.04787,0.40740,-0.04166,0.41205,-0.14193,0.36476,-0.17056,0.32301,-0.14001,0.27466,-0.06840,0.25067,-0.00652,0.23424,0.04697,0.21272,0.14095,0.18447,0.15922,0.16388,0.08474,0.15402,0.09836,0.14350,0.34194,0.14807,0.33334,0.12073,0.35203,0.10587,0.38272,0.05263,0.39076,0.00716,0.43440,-0.06790,0.42697,-0.13189,0.34455,-0.15741,0.22768,-0.21363,0.08643,-0.19058,-0.07831,-0.20083,-0.21991,-0.23270,-0.23810,-0.28000,-0.10637,-0.34763,-0.07361,-0.36305,-0.00602,-0.34418,0.04373,-0.36237,0.05630,-0.40467,0.08708,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
0.77471,0.17242,0.78031,0.16875,0.77169,0.17610,0.77522,0.18868,0.77419,0.19999,0.76745,0.19620,0.70161,0.16561,0.62326,0.13462,0.56337,0.09616,0.50236,0.06070,0.45585,0.02931,0.43056,-0.00983,0.46553,-0.14286,0.48621,0.15494,0.46553,0.19999,0.41175,0.23215,0.35650,0.23870,0.23078,0.27089,0.12663,0.33334,0.06667,0.40716,0.05012,0.42482,0.07304,0.39596,0.07580,0.34901,0.03884,0.21018,-0.00237,0.00566,-0.03908,-0.09836,-0.08883,0.00001,-0.12072,-0.10691,-0.17541,-0.16510,-0.22352,-0.14813,-0.27753,-0.11383,-0.32219,0.03207,-0.36767,0.16294,-0.41967,0.24370,-0.43055,0.33718,-0.50000,0.43211,-0.47323,0.51205,-0.48116,0.43456,-0.50104,0.49735,-0.55369,0.72646,-0.66094,0.70552,-0.72398,0.65062,-0.72708,0.56853,-0.74257,0.43699,-0.77432,0.36675,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
