A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,A85,A86,A87,A88,A89,A90,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15
0.83172,0.73380,0.83366,0.73148,0.82979,0.73611,0.82979,0.72454,0.82979,0.72222,0.83172,0.72222,0.83172,0.71991,0.82785,0.69676,0.82205,0.65741,0.81625,0.61574,0.81044,0.57407,0.80077,0.52546,0.77950,0.47685,0.74855,0.43981,0.71180,0.43981,0.67698,0.47454,0.65764,0.51620,0.64797,0.55787,0.64603,0.60417,0.63830,0.65046,0.62089,0.68750,0.59574,0.71759,0.56480,0.74074,0.53191,0.74537,0.50290,0.72222,0.48356,0.67824,0.45648,0.62037,0.45841,0.57407,0.47195,0.52083,0.47002,0.46296,0.44487,0.41898,0.39652,0.39815,0.33462,0.39815,0.29014,0.41435,0.26112,0.47685,0.25919,0.53704,0.26499,0.59491,0.26306,0.64815,0.24758,0.69213,0.19342,0.73148,0.16634,0.75694,0.12766,0.74537,0.09671,0.71759,0.07737,0.67361,0.05609,0.64583,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
0.78337,0.71991,0.78337,0.71759,0.78143,0.72222,0.78143,0.71991,0.78143,0.70370,0.77756,0.67824,0.77369,0.64120,0.77176,0.60880,0.77756,0.55787,0.77563,0.51389,0.76402,0.47917,0.73308,0.45602,0.69246,0.45139,0.64990,0.45833,0.61896,0.48843,0.59574,0.52315,0.58027,0.56250,0.57640,0.59259,0.57447,0.62963,0.56093,0.66435,0.53965,0.69213,0.51838,0.69907,0.48356,0.69444,0.45648,0.68519,0.44101,0.66667,0.42940,0.63889,0.42360,0.60185,0.43327,0.56250,0.43520,0.51852,0.42553,0.47454,0.39652,0.43981,0.35977,0.42361,0.32689,0.43056,0.30948,0.46296,0.29400,0.51157,0.28433,0.55093,0.27853,0.60417,0.28046,0.64815,0.25532,0.67361,0.21663,0.68750,0.20696,0.70602,0.12959,0.71528,0.11025,0.67130,0.09865,0.62731,0.09091,0.61111,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
0.83752,0.59722,0.83559,0.59954,0.83946,0.59954,0.83366,0.60185,0.83559,0.60648,0.83559,0.60648,0.84139,0.59954,0.82979,0.60185,0.82979,0.59491,0.78723,0.58102,0.77950,0.56481,0.76789,0.54167,0.75822,0.51852,0.75435,0.51157,0.74468,0.49074,0.72921,0.47454,0.70986,0.46528,0.69052,0.46528,0.67118,0.47222,0.65377,0.48380,0.64023,0.50000,0.62863,0.51852,0.61702,0.54167,0.60735,0.56019,0.59574,0.58796,0.59188,0.60648,0.58607,0.63426,0.57834,0.65046,0.57060,0.66667,0.56093,0.68056,0.55126,0.68750,0.52224,0.69676,0.49710,0.71296,0.47002,0.71759,0.43520,0.72222,0.40426,0.71759,0.38104,0.71296,0.36364,0.70139,0.35203,0.69213,0.36170,0.68750,0.36170,0.66667,0.35590,0.64815,0.35010,0.62500,0.33075,0.60648,0.31915,0.58102,3,3,3,3,3,3,2,3,3,2,3,1,3,3,3
0.82398,0.64815,0.78917,0.64583,0.77563,0.63194,0.76402,0.64352,0.75822,0.63426,0.75048,0.60880,0.73888,0.58102,0.72727,0.55556,0.71180,0.52315,0.68859,0.49769,0.66344,0.48148,0.63636,0.47917,0.60928,0.49074,0.58607,0.50694,0.56480,0.53009,0.54932,0.55324,0.53965,0.57870,0.53385,0.59954,0.52998,0.63194,0.52031,0.67130,0.51257,0.69907,0.50290,0.71528,0.48356,0.71991,0.46228,0.74537,0.43520,0.76620,0.41779,0.78009,0.40232,0.78704,0.38298,0.78009,0.36364,0.77083,0.34623,0.75926,0.33075,0.74306,0.31528,0.72685,0.30561,0.70833,0.29014,0.68750,0.27853,0.66667,0.27853,0.65046,0.27660,0.62500,0.26692,0.60417,0.25919,0.57639,0.24758,0.54630,0.23791,0.51852,0.22437,0.50463,0.22631,0.47917,0.21470,0.46759,0.20696,0.44213,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
0.86460,0.67593,0.87234,0.66667,0.86460,0.65741,0.85300,0.64352,0.82012,0.63889,0.80851,0.64352,0.79497,0.59954,0.76983,0.55324,0.74662,0.51389,0.71760,0.49306,0.68279,0.48843,0.64410,0.49306,0.61315,0.50926,0.59381,0.53472,0.57640,0.56481,0.55899,0.59491,0.54739,0.62500,0.53578,0.66898,0.52805,0.70139,0.49130,0.71065,0.48162,0.74074,0.46422,0.75926,0.43907,0.77083,0.40039,0.77546,0.36750,0.76620,0.34429,0.75231,0.32302,0.73148,0.31335,0.70139,0.31141,0.66898,0.30948,0.63194,0.30368,0.59722,0.29594,0.57176,0.28433,0.54167,0.28046,0.53241,0.27273,0.51620,0.25145,0.51157,0.22824,0.52083,0.19923,0.55093,0.16828,0.58796,0.13346,0.63889,0.09478,0.68750,0.05996,0.75463,0.02901,0.82407,0.01160,0.87269,0.00580,0.88426,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
0.82592,0.69213,0.83366,0.69213,0.83559,0.68981,0.82398,0.69444,0.83946,0.69213,0.82979,0.69444,0.84139,0.68056,0.84913,0.65509,0.82205,0.64120,0.80658,0.63889,0.80271,0.63426,0.79497,0.59954,0.77950,0.56481,0.76209,0.53472,0.74275,0.50926,0.71954,0.49537,0.69439,0.49074,0.66538,0.49537,0.63636,0.50926,0.61315,0.53009,0.59574,0.56019,0.58027,0.59028,0.57447,0.61111,0.56673,0.64120,0.55513,0.65741,0.53772,0.67824,0.53772,0.71528,0.52805,0.74306,0.50677,0.77546,0.48356,0.79861,0.46228,0.81019,0.44101,0.81944,0.41779,0.82407,0.40039,0.82639,0.38491,0.82639,0.36944,0.82176,0.35010,0.81019,0.33462,0.79398,0.32108,0.76620,0.31335,0.73380,0.30561,0.69907,0.29400,0.66898,0.29400,0.65509,0.29400,0.63889,0.29207,0.61806,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
0.88395,0.61574,0.88201,0.61806,0.87234,0.62037,0.87041,0.61574,0.84526,0.61574,0.83559,0.60880,0.82205,0.60417,0.80851,0.60648,0.80658,0.58796,0.79884,0.59954,0.78530,0.57176,0.77369,0.54630,0.76015,0.51620,0.74081,0.49537,0.71760,0.47685,0.69052,0.46759,0.66151,0.46528,0.62669,0.47454,0.59381,0.49306,0.56673,0.52083,0.54545,0.54861,0.53191,0.57639,0.52224,0.60880,0.52224,0.62731,0.52224,0.65741,0.51838,0.68981,0.52224,0.70602,0.50870,0.71991,0.48356,0.74306,0.46228,0.76157,0.44294,0.78009,0.41199,0.79630,0.38685,0.80324,0.36944,0.80324,0.35203,0.79167,0.33849,0.77315,0.32108,0.75231,0.30561,0.73380,0.29207,0.71065,0.28046,0.68519,0.27079,0.65972,0.26886,0.62731,0.27660,0.59259,0.27660,0.56250,0.27853,0.53009,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
0.80464,0.62500,0.80077,0.62269,0.78723,0.62037,0.76983,0.61806,0.76402,0.62963,0.74855,0.62269,0.73308,0.60185,0.71567,0.58565,0.70406,0.56481,0.68665,0.53935,0.66925,0.51852,0.64023,0.50463,0.61122,0.50694,0.57640,0.51852,0.54739,0.53704,0.52418,0.56019,0.51257,0.57870,0.50870,0.59491,0.50870,0.61806,0.50677,0.64815,0.50484,0.67824,0.49323,0.70139,0.47969,0.71528,0.43907,0.71991,0.42747,0.72917,0.40619,0.73380,0.39072,0.72917,0.38491,0.71991,0.37524,0.71065,0.35590,0.68287,0.34236,0.65278,0.33075,0.62269,0.32302,0.59954,0.31335,0.57870,0.30368,0.55787,0.29207,0.54630,0.27853,0.52315,0.26112,0.50231,0.24952,0.48380,0.23985,0.47685,0.22824,0.47917,0.21470,0.49537,0.19923,0.52083,0.18569,0.55324,0.17021,0.58333,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
0.66925,0.62269,0.66731,0.61574,0.65957,0.59722,0.64603,0.56019,0.61896,0.51157,0.58801,0.46759,0.55706,0.43750,0.52418,0.42130,0.49516,0.41435,0.47002,0.41667,0.44487,0.42824,0.42553,0.44444,0.40619,0.46759,0.39072,0.49537,0.38298,0.52315,0.38491,0.55324,0.39265,0.58565,0.39845,0.60648,0.39845,0.62500,0.39458,0.65046,0.39072,0.67361,0.38491,0.68750,0.37137,0.70139,0.36364,0.70370,0.33849,0.71065,0.31335,0.70139,0.28820,0.67361,0.26112,0.63657,0.24178,0.59722,0.22631,0.56019,0.22244,0.51852,0.21857,0.47454,0.21470,0.43750,0.20309,0.40509,0.18762,0.38194,0.16441,0.36343,0.13346,0.34954,0.10638,0.33333,0.09091,0.34491,0.08317,0.37037,0.07930,0.40509,0.06770,0.44907,0.04642,0.50000,0.03095,0.54167,0.02128,0.58565,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
0.60542,0.63657,0.60542,0.63426,0.60542,0.63426,0.60542,0.63194,0.60735,0.62269,0.59768,0.59954,0.58027,0.56250,0.55899,0.52546,0.53578,0.49537,0.51064,0.46991,0.48549,0.45833,0.46035,0.45833,0.43520,0.47222,0.41779,0.49074,0.40232,0.50694,0.39265,0.53241,0.38878,0.56944,0.39458,0.61574,0.39458,0.64583,0.38878,0.67361,0.38104,0.68519,0.37524,0.69444,0.36170,0.69444,0.34816,0.69213,0.33269,0.68519,0.31528,0.66898,0.30174,0.64120,0.29207,0.61343,0.29400,0.57407,0.29787,0.53241,0.29594,0.48611,0.28627,0.44676,0.27273,0.41435,0.24952,0.39352,0.21277,0.38657,0.18182,0.39815,0.16441,0.40972,0.15861,0.42130,0.16441,0.45833,0.18375,0.50000,0.19729,0.53472,0.20116,0.56481,0.19342,0.59259,0.17795,0.61574,0.16054,0.63657,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
0.68472,0.58102,0.68472,0.58102,0.68472,0.57870,0.68472,0.58102,0.68472,0.57870,0.68472,0.57639,0.68279,0.55787,0.67311,0.52546,0.65571,0.48380,0.63250,0.44444,0.60348,0.41204,0.57253,0.39120,0.53772,0.37963,0.50677,0.37963,0.48162,0.39120,0.46809,0.41435,0.45648,0.44213,0.45068,0.47685,0.44874,0.50926,0.44681,0.54167,0.43327,0.56944,0.41973,0.59259,0.41006,0.61111,0.40039,0.63657,0.38878,0.65278,0.37137,0.65741,0.35203,0.65509,0.33462,0.64583,0.32108,0.63426,0.30948,0.61111,0.30368,0.57407,0.30368,0.53009,0.30368,0.47917,0.30174,0.43519,0.29594,0.39815,0.29014,0.36806,0.28433,0.35185,0.27079,0.33796,0.23985,0.32639,0.20116,0.32870,0.17215,0.33796,0.15087,0.34954,0.13926,0.34491,0.13153,0.35185,0.12766,0.38194,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
0.66925,0.62269,0.66731,0.61574,0.65957,0.59722,0.64603,0.56019,0.61896,0.51157,0.58801,0.46759,0.55706,0.43750,0.52418,0.42130,0.49516,0.41435,0.47002,0.41667,0.44487,0.42824,0.42553,0.44444,0.40619,0.46759,0.39072,0.49537,0.38298,0.52315,0.38491,0.55324,0.39265,0.58565,0.39845,0.60648,0.39845,0.62500,0.39458,0.65046,0.39072,0.67361,0.38491,0.68750,0.37137,0.70139,0.36364,0.70370,0.33849,0.71065,0.31335,0.70139,0.28820,0.67361,0.26112,0.63657,0.24178,0.59722,0.22631,0.56019,0.22244,0.51852,0.21857,0.47454,0.21470,0.43750,0.20309,0.40509,0.18762,0.38194,0.16441,0.36343,0.13346,0.34954,0.10638,0.33333,0.09091,0.34491,0.08317,0.37037,0.07930,0.40509,0.06770,0.44907,0.04642,0.50000,0.03095,0.54167,0.02128,0.58565,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
0.60542,0.63657,0.60542,0.63426,0.60542,0.63426,0.60542,0.63194,0.60735,0.62269,0.59768,0.59954,0.58027,0.56250,0.55899,0.52546,0.53578,0.49537,0.51064,0.46991,0.48549,0.45833,0.46035,0.45833,0.43520,0.47222,0.41779,0.49074,0.40232,0.50694,0.39265,0.53241,0.38878,0.56944,0.39458,0.61574,0.39458,0.64583,0.38878,0.67361,0.38104,0.68519,0.37524,0.69444,0.36170,0.69444,0.34816,0.69213,0.33269,0.68519,0.31528,0.66898,0.30174,0.64120,0.29207,0.61343,0.29400,0.57407,0.29787,0.53241,0.29594,0.48611,0.28627,0.44676,0.27273,0.41435,0.24952,0.39352,0.21277,0.38657,0.18182,0.39815,0.16441,0.40972,0.15861,0.42130,0.16441,0.45833,0.18375,0.50000,0.19729,0.53472,0.20116,0.56481,0.19342,0.59259,0.17795,0.61574,0.16054,0.63657,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
0.68472,0.58102,0.68472,0.58102,0.68472,0.57870,0.68472,0.58102,0.68472,0.57870,0.68472,0.57639,0.68279,0.55787,0.67311,0.52546,0.65571,0.48380,0.63250,0.44444,0.60348,0.41204,0.57253,0.39120,0.53772,0.37963,0.50677,0.37963,0.48162,0.39120,0.46809,0.41435,0.45648,0.44213,0.45068,0.47685,0.44874,0.50926,0.44681,0.54167,0.43327,0.56944,0.41973,0.59259,0.41006,0.61111,0.40039,0.63657,0.38878,0.65278,0.37137,0.65741,0.35203,0.65509,0.33462,0.64583,0.32108,0.63426,0.30948,0.61111,0.30368,0.57407,0.30368,0.53009,0.30368,0.47917,0.30174,0.43519,0.29594,0.39815,0.29014,0.36806,0.28433,0.35185,0.27079,0.33796,0.23985,0.32639,0.20116,0.32870,0.17215,0.33796,0.15087,0.34954,0.13926,0.34491,0.13153,0.35185,0.12766,0.38194,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
0.71760,0.72917,0.71567,0.72917,0.71760,0.72917,0.71567,0.73148,0.70986,0.73380,0.69632,0.73380,0.67118,0.73611,0.64217,0.73380,0.60735,0.72685,0.58027,0.71528,0.55899,0.70370,0.54352,0.68287,0.53965,0.66435,0.53965,0.64815,0.54739,0.62731,0.56093,0.61806,0.58414,0.61574,0.60928,0.61111,0.63636,0.60648,0.66731,0.60648,0.69439,0.59954,0.71760,0.58796,0.73501,0.56944,0.74468,0.54630,0.74275,0.51389,0.72534,0.47222,0.69632,0.43287,0.66538,0.41667,0.63636,0.42130,0.60542,0.43750,0.57060,0.45602,0.52805,0.46759,0.48743,0.46065,0.45068,0.44213,0.42553,0.41435,0.41006,0.37731,0.40812,0.33796,0.41779,0.30324,0.44101,0.27778,0.46809,0.25926,0.50484,0.25231,0.53965,0.25000,0.57447,0.24306,0.60928,0.22917,0.63830,0.21065,3,3,3,3,3,3,3,3,3,3,2,3,1,3,3
0.66538,0.71065,0.66151,0.70833,0.66538,0.71065,0.65957,0.71296,0.64603,0.71759,0.62476,0.72222,0.60155,0.71991,0.57834,0.71065,0.56286,0.69444,0.55319,0.67593,0.54545,0.65046,0.52418,0.63426,0.51644,0.60417,0.51838,0.58333,0.53191,0.56713,0.55513,0.56019,0.58414,0.55556,0.62089,0.55787,0.65764,0.55324,0.69052,0.55093,0.71567,0.53704,0.73888,0.52778,0.74468,0.51620,0.74662,0.49074,0.74081,0.46296,0.72921,0.43287,0.70986,0.41898,0.67892,0.41204,0.64603,0.40972,0.60928,0.41435,0.57060,0.42130,0.53191,0.42130,0.49130,0.41435,0.45841,0.39583,0.43327,0.37269,0.41973,0.34491,0.41393,0.31481,0.41586,0.29167,0.42940,0.27083,0.45068,0.25694,0.48356,0.24769,0.51838,0.25000,0.55513,0.25463,0.58994,0.25231,0.62863,0.24769,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
0.65957,0.73148,0.65957,0.73148,0.65957,0.73148,0.65571,0.73611,0.63830,0.74306,0.60348,0.75463,0.56480,0.75463,0.52611,0.73611,0.50677,0.71991,0.49710,0.69213,0.49710,0.65972,0.49903,0.62731,0.50097,0.60417,0.51064,0.58796,0.52418,0.58565,0.55319,0.57870,0.58994,0.57639,0.62863,0.57870,0.66344,0.56944,0.69052,0.55556,0.71373,0.52778,0.72727,0.49537,0.73308,0.46065,0.73114,0.43287,0.71567,0.40741,0.68859,0.38426,0.65571,0.37037,0.61896,0.37037,0.57640,0.37731,0.52998,0.38426,0.47969,0.37963,0.43907,0.36574,0.41779,0.33565,0.41586,0.29630,0.42940,0.25694,0.45068,0.22685,0.47776,0.20370,0.51064,0.19213,0.54932,0.18287,0.58994,0.18287,0.63250,0.18287,0.67118,0.17361,0.70406,0.15278,0.72921,0.13194,0.74662,0.11111,3,3,3,3,3,3,3,2,3,3,2,3,1,3,3
0.38491,0.67361,0.37137,0.67593,0.35783,0.66667,0.34043,0.65046,0.32495,0.62963,0.30948,0.60880,0.30174,0.58565,0.30561,0.56250,0.32302,0.54167,0.34429,0.52083,0.36944,0.50694,0.40426,0.50694,0.43907,0.50926,0.46809,0.50926,0.49323,0.50926,0.50484,0.53009,0.52224,0.52778,0.52998,0.51852,0.53191,0.49769,0.52611,0.48380,0.51257,0.47222,0.49130,0.46528,0.46615,0.46296,0.43907,0.45602,0.41393,0.44676,0.39458,0.42130,0.37331,0.42130,0.35590,0.41667,0.34816,0.40972,0.35203,0.39352,0.36364,0.37269,0.38298,0.36111,0.40812,0.36111,0.43714,0.36806,0.47195,0.37037,0.50290,0.36574,0.53385,0.35417,0.55706,0.34028,0.56673,0.31713,0.56867,0.29167,0.55706,0.26852,0.54159,0.24769,0.52224,0.22917,0.49903,0.22454,0.47389,0.22454,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
0.71954,0.71759,0.72147,0.71528,0.71954,0.71528,0.72147,0.71528,0.71954,0.71528,0.72147,0.71528,0.71954,0.71528,0.71954,0.71759,0.71954,0.71759,0.71760,0.71759,0.72340,0.71528,0.74468,0.69676,0.74662,0.68056,0.75048,0.66204,0.73308,0.65509,0.70019,0.65509,0.65571,0.65972,0.60348,0.65972,0.56480,0.65046,0.54159,0.62037,0.53578,0.57870,0.55706,0.52083,0.58801,0.49074,0.62282,0.46991,0.65571,0.44676,0.68279,0.42361,0.70019,0.39120,0.70793,0.35880,0.70600,0.32407,0.68279,0.29630,0.64217,0.26852,0.60348,0.25926,0.56673,0.26157,0.52611,0.25694,0.49130,0.23843,0.46809,0.21065,0.45841,0.18287,0.46809,0.15741,0.49130,0.12963,0.51838,0.10648,0.54932,0.08565,0.58414,0.06944,0.62089,0.06481,0.65377,0.05324,0.67118,0.00694,3,3,3,3,3,3,3,2,3,3,2,3,1,3,3
0.67505,0.69444,0.67505,0.69444,0.67118,0.69444,0.67118,0.69444,0.66925,0.69444,0.67118,0.69444,0.66925,0.69213,0.66925,0.69213,0.67311,0.69213,0.68279,0.69213,0.69439,0.68981,0.71180,0.68981,0.72921,0.68519,0.75048,0.67824,0.77369,0.66898,0.79110,0.65509,0.80077,0.64352,0.81238,0.62963,0.81431,0.61806,0.80851,0.60417,0.79497,0.60648,0.77756,0.61343,0.75048,0.61574,0.72340,0.61806,0.69246,0.62500,0.66151,0.63657,0.63056,0.64120,0.59961,0.63657,0.57253,0.62269,0.55319,0.60185,0.54159,0.57639,0.53772,0.55324,0.54545,0.52083,0.56286,0.48843,0.58994,0.46528,0.62089,0.45370,0.65571,0.44907,0.69439,0.44907,0.73501,0.44907,0.77563,0.44444,0.81238,0.43519,0.83946,0.41667,0.85493,0.39352,0.86267,0.36343,0.86074,0.33565,3,3,3,3,3,3,3,2,3,3,2,3,1,3,2
0.59768,0.84491,0.59961,0.84491,0.58994,0.85417,0.55899,0.85880,0.51257,0.84954,0.46035,0.83565,0.42360,0.80556,0.39652,0.77315,0.40619,0.75231,0.41973,0.73380,0.44681,0.72454,0.48743,0.72222,0.52805,0.72454,0.56867,0.72685,0.60735,0.71065,0.62669,0.68287,0.63443,0.64815,0.63250,0.61111,0.60542,0.57870,0.56673,0.56713,0.52611,0.58333,0.47969,0.59491,0.42553,0.59259,0.37331,0.57407,0.34043,0.53704,0.33462,0.49537,0.35397,0.45602,0.38491,0.41898,0.42166,0.40972,0.45648,0.41898,0.50290,0.41898,0.55706,0.41204,0.60348,0.39352,0.64023,0.36343,0.66538,0.32176,0.67118,0.27083,0.66151,0.23148,0.62089,0.20139,0.56673,0.18750,0.51064,0.19213,0.46035,0.19213,0.41586,0.18056,0.38491,0.16435,0.37331,0.13657,0.38104,0.11111,3,3,3,3,3,3,3,2,3,3,2,3,1,3,3
0.67892,0.77546,0.67892,0.77546,0.67698,0.77546,0.66344,0.77778,0.63443,0.78241,0.59381,0.78935,0.54352,0.77546,0.50870,0.75926,0.48549,0.73611,0.47582,0.71759,0.48743,0.68981,0.51451,0.66204,0.54352,0.65278,0.57640,0.65046,0.61702,0.63889,0.65184,0.62037,0.66538,0.59491,0.66731,0.56944,0.66151,0.53704,0.64217,0.51620,0.60735,0.51157,0.56867,0.51852,0.52224,0.51157,0.47776,0.48380,0.45455,0.44213,0.45455,0.40046,0.46809,0.37500,0.49516,0.35185,0.53191,0.33565,0.57253,0.33796,0.61896,0.34259,0.67311,0.32407,0.71567,0.28009,0.73308,0.22917,0.72147,0.18750,0.68279,0.16435,0.62476,0.15741,0.57060,0.15509,0.51644,0.13889,0.47195,0.11111,0.45648,0.08102,0.46615,0.05093,0.47776,0.03704,0.49130,0.03472,0.50097,0.03241,3,3,3,3,3,3,3,2,3,3,2,3,1,3,3
0.71180,0.74306,0.71180,0.74074,0.70986,0.74306,0.70793,0.74306,0.70600,0.74306,0.70793,0.74306,0.70600,0.74306,0.68472,0.74537,0.63056,0.75463,0.58607,0.74769,0.54932,0.73380,0.53578,0.71528,0.53965,0.68519,0.56093,0.66898,0.58801,0.65972,0.61315,0.65278,0.65184,0.65046,0.69632,0.63889,0.72340,0.61111,0.73308,0.56481,0.73114,0.51852,0.71373,0.50231,0.67892,0.50463,0.63636,0.50000,0.58801,0.49769,0.54739,0.47917,0.51644,0.43056,0.50870,0.38889,0.51838,0.35880,0.54739,0.34028,0.58994,0.32639,0.62863,0.33102,0.67311,0.32870,0.71180,0.29861,0.72727,0.24769,0.72921,0.19213,0.71373,0.15278,0.67311,0.13889,0.62282,0.13657,0.58027,0.14583,0.53191,0.15046,0.48162,0.13426,0.45455,0.10880,0.45261,0.07870,0.45648,0.05324,3,3,3,3,3,3,3,2,3,3,2,3,1,3,3
0.50870,0.84491,0.50870,0.84491,0.50870,0.84028,0.50870,0.83565,0.50484,0.83796,0.49130,0.84028,0.46422,0.84028,0.44101,0.84028,0.41779,0.83333,0.39652,0.81250,0.38491,0.78704,0.38491,0.75694,0.39845,0.73380,0.42166,0.72222,0.45261,0.73148,0.48743,0.73611,0.52805,0.72454,0.56480,0.70370,0.58414,0.66667,0.58994,0.62269,0.58801,0.58333,0.57640,0.56944,0.54739,0.57176,0.51257,0.57407,0.47582,0.57176,0.44294,0.54861,0.41393,0.51620,0.40426,0.47917,0.40812,0.45139,0.42166,0.42593,0.44681,0.40278,0.48162,0.38889,0.51257,0.39352,0.54739,0.39120,0.58414,0.36343,0.61702,0.31481,0.63636,0.26157,0.63250,0.21991,0.60735,0.19907,0.56286,0.18287,0.51838,0.17593,0.47969,0.17824,0.44101,0.17361,0.41199,0.15509,0.39458,0.13194,3,3,3,3,3,3,3,2,3,3,2,3,1,3,3
0.63830,0.78472,0.64023,0.78472,0.64023,0.78472,0.63443,0.78472,0.62089,0.78935,0.59574,0.79167,0.56867,0.78704,0.54352,0.77546,0.51451,0.76157,0.48743,0.74306,0.46809,0.73380,0.46228,0.71991,0.47195,0.69907,0.49516,0.68287,0.52031,0.68056,0.55513,0.67824,0.58994,0.66898,0.62669,0.65278,0.64797,0.62037,0.66344,0.58333,0.66151,0.54861,0.64217,0.53009,0.61702,0.52315,0.58801,0.52083,0.55899,0.52083,0.53385,0.52083,0.50484,0.51389,0.47776,0.49306,0.45841,0.46065,0.45068,0.42130,0.46035,0.38657,0.48549,0.36343,0.52418,0.34954,0.56480,0.34491,0.60155,0.34722,0.64410,0.32870,0.68085,0.28704,0.70019,0.24537,0.69439,0.20139,0.66538,0.17361,0.62089,0.15741,0.57060,0.15278,0.52611,0.15741,0.48162,0.15972,0.44681,0.15972,3,3,3,3,3,3,3,2,3,3,2,3,1,3,3
0.65184,0.76620,0.65184,0.76620,0.64603,0.76389,0.64990,0.76389,0.64023,0.76852,0.62089,0.77778,0.58414,0.77778,0.54545,0.77778,0.50677,0.76389,0.47389,0.75000,0.45841,0.71991,0.47389,0.70139,0.51451,0.68056,0.57060,0.66898,0.61896,0.66898,0.65764,0.65509,0.67698,0.63426,0.67505,0.59954,0.64990,0.57407,0.61509,0.56250,0.57640,0.56944,0.53385,0.57870,0.49516,0.56250,0.46422,0.53472,0.44874,0.49769,0.45261,0.45602,0.47195,0.42130,0.50097,0.40972,0.52611,0.41204,0.56093,0.42824,0.60348,0.40972,0.64990,0.37500,0.67892,0.33565,0.68279,0.27546,0.65571,0.23148,0.60735,0.22454,0.55319,0.23148,0.49130,0.22917,0.43520,0.21296,0.40619,0.18519,0.40619,0.15046,0.42747,0.12731,0.45841,0.10880,0.48936,0.10648,0.52224,0.09722,4,4,4,4,4,4,4,3,4,4,2,4,1,4,4
0.51451,0.88657,0.52224,0.88889,0.54352,0.88426,0.56480,0.88194,0.58994,0.87037,0.62476,0.84722,0.65957,0.80324,0.67892,0.76157,0.64023,0.73148,0.61509,0.71065,0.57640,0.69444,0.53385,0.68287,0.48549,0.68056,0.44101,0.67361,0.40426,0.65278,0.37331,0.63889,0.35397,0.62037,0.34429,0.59954,0.35203,0.56713,0.36944,0.54398,0.39845,0.52546,0.43520,0.51620,0.47776,0.51157,0.52418,0.50694,0.56673,0.49074,0.59961,0.46296,0.62476,0.43056,0.64410,0.40046,0.65377,0.36806,0.64603,0.34259,0.62476,0.32407,0.58414,0.31019,0.53772,0.30787,0.48936,0.31019,0.44487,0.31713,0.40812,0.32407,0.38104,0.31481,0.37137,0.29630,0.36944,0.27315,0.37524,0.24537,0.38685,0.21759,0.40619,0.19676,0.43133,0.18750,0.46035,0.18287,0.49323,0.17130,3,3,3,3,3,3,3,3,3,3,2,3,1,3,3
0.57253,0.74074,0.56867,0.74306,0.56480,0.74769,0.56093,0.75231,0.53965,0.75926,0.50870,0.76389,0.47969,0.76852,0.43907,0.77083,0.40039,0.75926,0.35977,0.73611,0.33075,0.71991,0.31335,0.69444,0.29787,0.66898,0.29207,0.64120,0.29981,0.62500,0.31915,0.60880,0.34236,0.58796,0.36944,0.58102,0.41006,0.58796,0.45648,0.59722,0.50870,0.59491,0.55706,0.58796,0.60155,0.57407,0.64410,0.56019,0.68472,0.53704,0.72147,0.50463,0.75048,0.46991,0.77369,0.43519,0.78530,0.40278,0.78337,0.37037,0.76015,0.33565,0.72534,0.30787,0.68279,0.28704,0.64023,0.27546,0.59768,0.27546,0.55706,0.28935,0.51257,0.30787,0.46615,0.32639,0.42360,0.34259,0.38878,0.35185,0.35783,0.35648,0.33462,0.35185,0.31528,0.34259,0.30754,0.33333,0.30561,0.31713,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
